node_id,x_lon,y_lat,source
13598053931,127.135075,37.502689,osm_overpass
13598053932,127.131963,37.504384,osm_overpass
13598053933,127.132169,37.504488,osm_overpass
13598053934,127.132381,37.504533,osm_overpass
13598053936,127.133676,37.500802,osm_overpass
13598053937,127.129563,37.502592,osm_overpass
13598053938,127.130219,37.502436,osm_overpass
13598053939,127.130341,37.502509,osm_overpass
13598053940,127.130473,37.502608,osm_overpass
13598053941,127.130239,37.502486,osm_overpass
13598053942,127.130286,37.502508,osm_overpass
13601822155,127.139265,37.519325,osm_overpass
13601822156,127.138978,37.518940,osm_overpass
13601822157,127.139189,37.520286,osm_overpass
13601822158,127.139217,37.520280,osm_overpass
13601822159,127.139421,37.520235,osm_overpass
13601822160,127.139395,37.520240,osm_overpass
13601822161,127.139316,37.520256,osm_overpass
13612085326,127.135418,37.512662,osm_overpass
13612085327,127.135481,37.512529,osm_overpass
13612085328,127.135558,37.512377,osm_overpass
13612085329,127.135594,37.512284,osm_overpass
13612085330,127.135835,37.511880,osm_overpass
13612085331,127.136029,37.511478,osm_overpass
13612085332,127.136166,37.511166,osm_overpass
13612085333,127.136346,37.510613,osm_overpass
13612085334,127.136395,37.510257,osm_overpass
13612085335,127.136428,37.509876,osm_overpass
13612085336,127.136454,37.509490,osm_overpass
13612085337,127.136481,37.509114,osm_overpass
13612085338,127.136495,37.509006,osm_overpass
13612085339,127.136528,37.508973,osm_overpass
13612085340,127.135310,37.513055,osm_overpass
13612085341,127.135434,37.512782,osm_overpass
13612085342,127.135429,37.512735,osm_overpass
13612085343,127.136435,37.509752,osm_overpass
13612085344,127.136746,37.508503,osm_overpass
13612085345,127.136823,37.508380,osm_overpass
13612085346,127.136621,37.508053,osm_overpass
13612085347,127.136640,37.508083,osm_overpass
13612085348,127.136765,37.508287,osm_overpass
13612085349,127.136807,37.508355,osm_overpass
13612085350,127.136736,37.508489,osm_overpass
13612085351,127.136596,37.508657,osm_overpass
13612085352,127.136469,37.509746,osm_overpass
13612085353,127.136431,37.510339,osm_overpass
13612085354,127.136375,37.510638,osm_overpass
13612085355,127.136169,37.511218,osm_overpass
13612085356,127.135855,37.511891,osm_overpass
13612085357,127.135581,37.512369,osm_overpass
13612085358,127.135571,37.512384,osm_overpass
13612085359,127.135421,37.512679,osm_overpass
13612085360,127.136648,37.507794,osm_overpass
13612085361,127.136597,37.507465,osm_overpass
13619419951,127.133984,37.509543,osm_overpass
13619419952,127.133852,37.509310,osm_overpass
13619419953,127.133947,37.509478,osm_overpass
13619419954,127.134107,37.509491,osm_overpass
13619419955,127.133545,37.508884,osm_overpass
13619419956,127.133538,37.508837,osm_overpass
13619419957,127.133352,37.508543,osm_overpass
13619419958,127.133281,37.508400,osm_overpass
13619419959,127.133271,37.508325,osm_overpass
13619419960,127.132743,37.507576,osm_overpass
13619419961,127.132566,37.507446,osm_overpass
13619419962,127.132600,37.507390,osm_overpass
13619419963,127.132433,37.507081,osm_overpass
13619419964,127.132310,37.506856,osm_overpass
13619419965,127.132234,37.506829,osm_overpass
13619419966,127.132176,37.506744,osm_overpass
13619419967,127.132222,37.506705,osm_overpass
13619419968,127.131733,37.505986,osm_overpass
13619419969,127.131596,37.505989,osm_overpass
13619419970,127.131295,37.506176,osm_overpass
13619419971,127.130879,37.506195,osm_overpass
13619419972,127.130943,37.506193,osm_overpass
13619419973,127.131469,37.505883,osm_overpass
13619419974,127.131531,37.505806,osm_overpass
13619419975,127.131500,37.505708,osm_overpass
13619419976,127.131379,37.505580,osm_overpass
13619419977,127.131284,37.505491,osm_overpass
13619419978,127.130557,37.504708,osm_overpass
13619419979,127.130421,37.504575,osm_overpass
13619419980,127.129396,37.503493,osm_overpass
13619419981,127.129262,37.503361,osm_overpass
13619419982,127.128823,37.502894,osm_overpass
13619419983,127.128694,37.502772,osm_overpass
13619419984,127.128579,37.502633,osm_overpass
13619419985,127.128553,37.502606,osm_overpass
13619419986,127.128536,37.502617,osm_overpass
13619419987,127.128404,37.502489,osm_overpass
13619419988,127.128423,37.502474,osm_overpass
13619419989,127.128317,37.502367,osm_overpass
13619419990,127.128190,37.502272,osm_overpass
13619419991,127.128087,37.502292,osm_overpass
13619419992,127.128726,37.502802,osm_overpass
13619419993,127.129322,37.503419,osm_overpass
13619419994,127.130457,37.504610,osm_overpass
13619419995,127.131306,37.505513,osm_overpass
13619419996,127.131633,37.505988,osm_overpass
13619419997,127.131540,37.505890,osm_overpass
13619419998,127.131498,37.505847,osm_overpass
13619419999,127.132285,37.506847,osm_overpass
13619420000,127.132218,37.506749,osm_overpass
13619488401,127.132210,37.506732,osm_overpass
13619488402,127.132726,37.507576,osm_overpass
13619488403,127.132638,37.507459,osm_overpass
13619488404,127.132593,37.507401,osm_overpass
13619909910,127.100580,37.510328,osm_overpass
13619909911,127.097735,37.509915,osm_overpass
13619909912,127.101573,37.510985,osm_overpass
13619909913,127.101151,37.510793,osm_overpass
13619909914,127.100733,37.510597,osm_overpass
13619909915,127.100302,37.510401,osm_overpass
13619909916,127.096758,37.509961,osm_overpass
13619909917,127.094621,37.510117,osm_overpass
13619909918,127.098664,37.509951,osm_overpass
13619909919,127.098837,37.509967,osm_overpass
13619909922,127.102173,37.511279,osm_overpass
13619909923,127.102201,37.511387,osm_overpass
13619909924,127.102006,37.511188,osm_overpass
13619909925,127.101719,37.511051,osm_overpass
13619909926,127.101320,37.510872,osm_overpass
13619909927,127.100888,37.510671,osm_overpass
13619909928,127.100473,37.510475,osm_overpass
13619909929,127.099933,37.510244,osm_overpass
13619909930,127.099564,37.510115,osm_overpass
13619909931,127.099100,37.510009,osm_overpass
13619909932,127.098573,37.509942,osm_overpass
13619909933,127.098173,37.509922,osm_overpass
13619909934,127.097533,37.509912,osm_overpass
13619909935,127.097112,37.509937,osm_overpass
13619909936,127.096250,37.509994,osm_overpass
13619909937,127.094707,37.510108,osm_overpass
13619909938,127.094204,37.510162,osm_overpass
13619909939,127.093325,37.510219,osm_overpass
13619909940,127.092985,37.510236,osm_overpass
13619909941,127.101352,37.511024,osm_overpass
13621923373,127.094804,37.510099,osm_overpass
13621923374,127.093677,37.510227,osm_overpass
13621923375,127.093662,37.510250,osm_overpass
13621923376,127.093660,37.510275,osm_overpass
13621923377,127.093672,37.510291,osm_overpass
13621923378,127.093706,37.510312,osm_overpass
13621923379,127.093890,37.510314,osm_overpass
13621923380,127.093711,37.510201,osm_overpass
13621923381,127.093756,37.510331,osm_overpass
13621923382,127.093369,37.510379,osm_overpass
13621923383,127.093064,37.510557,osm_overpass
13621923384,127.093197,37.510447,osm_overpass
13621923385,127.093407,37.510363,osm_overpass
13621923386,127.093327,37.510387,osm_overpass
13621923387,127.093266,37.510406,osm_overpass
13621923388,127.093227,37.510425,osm_overpass
13621923389,127.093142,37.510490,osm_overpass
13621923390,127.092995,37.510585,osm_overpass
13621923391,127.092966,37.510680,osm_overpass
13621923392,127.092884,37.510923,osm_overpass
13621923393,127.093242,37.510171,osm_overpass
13621923394,127.093423,37.510213,osm_overpass
13621923395,127.093325,37.510194,osm_overpass
13621923396,127.093172,37.510137,osm_overpass
13621923397,127.093112,37.510100,osm_overpass
13621923398,127.093045,37.510039,osm_overpass
13621923399,127.093019,37.510013,osm_overpass
13621923400,127.092961,37.509962,osm_overpass
13621978001,127.092857,37.509862,osm_overpass
13621978002,127.092735,37.509822,osm_overpass
13637066103,127.126343,37.512757,osm_overpass
13640675951,127.114232,37.498397,osm_overpass
13640712862,127.111833,37.500586,osm_overpass
13640712863,127.110403,37.502170,osm_overpass
13640712864,127.110243,37.502254,osm_overpass
13640712865,127.109901,37.502640,osm_overpass
13640712866,127.108942,37.503710,osm_overpass
13640712867,127.107819,37.504947,osm_overpass
13640712868,127.107813,37.504984,osm_overpass
13640712869,127.107835,37.505193,osm_overpass
13640712870,127.108306,37.504387,osm_overpass
13640712871,127.108964,37.503687,osm_overpass
13640712872,127.109503,37.503082,osm_overpass
13640712873,127.110581,37.501958,osm_overpass
13640712874,127.110296,37.502226,osm_overpass
13640712875,127.111247,37.501172,osm_overpass
13640712876,127.111555,37.500840,osm_overpass
13640712877,127.109144,37.506219,osm_overpass
13640712878,127.112557,37.510095,osm_overpass
13640712879,127.112673,37.510295,osm_overpass
13640712880,127.112604,37.510502,osm_overpass
13640712881,127.112709,37.510741,osm_overpass
13640712882,127.113393,37.511863,osm_overpass
13640712883,127.114200,37.513140,osm_overpass
13640712884,127.115048,37.514513,osm_overpass
13640712885,127.115755,37.515673,osm_overpass
13640712886,127.115941,37.515995,osm_overpass
13640712887,127.115539,37.516268,osm_overpass
13640712888,127.115661,37.516101,osm_overpass
13640712889,127.115480,37.515815,osm_overpass
13640712890,127.115065,37.515118,osm_overpass
13640712891,127.114760,37.514651,osm_overpass
13640712892,127.114748,37.514632,osm_overpass
13640712893,127.114343,37.513976,osm_overpass
13640712894,127.113426,37.512500,osm_overpass
13640712895,127.113102,37.511979,osm_overpass
13640712896,127.112214,37.510644,osm_overpass
13640712897,127.111958,37.510601,osm_overpass
13640712898,127.111861,37.510468,osm_overpass
13640712899,127.111769,37.510345,osm_overpass
13640712900,127.104066,37.503845,osm_overpass
13640714604,127.125519,37.498288,osm_overpass
13640714609,127.125936,37.499591,osm_overpass
13640714610,127.126036,37.499553,osm_overpass
13640714611,127.126146,37.499655,osm_overpass
13640714612,127.126263,37.499882,osm_overpass
13640714613,127.126411,37.500198,osm_overpass
13640714614,127.126610,37.500496,osm_overpass
13640714615,127.126810,37.500730,osm_overpass
13640714616,127.127168,37.501147,osm_overpass
13640714617,127.127268,37.501277,osm_overpass
13640714618,127.127237,37.501352,osm_overpass
13640714619,127.127172,37.501392,osm_overpass
13640714620,127.127255,37.501469,osm_overpass
13640714621,127.127196,37.501414,osm_overpass
13640714622,127.127331,37.501435,osm_overpass
13640714623,127.127427,37.501467,osm_overpass
13640714624,127.127673,37.501689,osm_overpass
13640714625,127.127742,37.501794,osm_overpass
13640714626,127.127817,37.501945,osm_overpass
13640714627,127.127771,37.502109,osm_overpass
13640758701,127.105447,37.504305,osm_overpass
13640758702,127.105785,37.504400,osm_overpass
13640758703,127.106752,37.504777,osm_overpass
13640758704,127.106881,37.504821,osm_overpass
13640758705,127.107118,37.504799,osm_overpass
13640758706,127.107409,37.514191,osm_overpass
13640758707,127.108982,37.502942,osm_overpass
13649516811,127.112872,37.517181,osm_overpass
13649516812,127.113120,37.517137,osm_overpass
13649516813,127.113841,37.516895,osm_overpass
13649516814,127.115805,37.516044,osm_overpass
13649516815,127.116033,37.515962,osm_overpass
13649516816,127.116296,37.516004,osm_overpass
13649516817,127.117406,37.515596,osm_overpass
13649516818,127.118583,37.515154,osm_overpass
13649516819,127.119895,37.514674,osm_overpass
13649516820,127.120822,37.514342,osm_overpass
13649516821,127.121170,37.514230,osm_overpass
13649516822,127.121976,37.513918,osm_overpass
13649516823,127.122941,37.513553,osm_overpass
13649516824,127.123916,37.513188,osm_overpass
13649516825,127.125337,37.512594,osm_overpass
13649516826,127.126484,37.512117,osm_overpass
13649516827,127.126921,37.511961,osm_overpass
13649516828,127.127114,37.511834,osm_overpass
13649516829,127.127240,37.511694,osm_overpass
13649516830,127.116902,37.515782,osm_overpass
13649516831,127.127409,37.511577,osm_overpass
13649516832,127.126783,37.512010,osm_overpass
13649516833,127.125278,37.512619,osm_overpass
13649516834,127.125406,37.512566,osm_overpass
13649516845,127.131198,37.510259,osm_overpass
13649516846,127.131252,37.510252,osm_overpass
13649516847,127.131609,37.510104,osm_overpass
13649516848,127.133461,37.509324,osm_overpass
13649516849,127.133429,37.509302,osm_overpass
13649516850,127.136829,37.508007,osm_overpass
13660459191,127.123517,37.495120,osm_overpass
13660459192,127.123451,37.495196,osm_overpass
13660459193,127.123580,37.495046,osm_overpass
13660459194,127.123196,37.494780,osm_overpass
13660459195,127.123061,37.494936,osm_overpass
13660459198,127.123145,37.495134,osm_overpass
13660459199,127.123164,37.494762,osm_overpass
13660526402,127.123581,37.495166,osm_overpass
13660526403,127.123085,37.495206,osm_overpass
13660526405,127.127127,37.502535,osm_overpass
13660526406,127.127007,37.502499,osm_overpass
13660526407,127.126540,37.502031,osm_overpass
13660526408,127.126591,37.501869,osm_overpass
13660526409,127.127806,37.501983,osm_overpass
13660526410,127.127422,37.502690,osm_overpass
13660526411,127.128141,37.502282,osm_overpass
13660526412,127.127896,37.501909,osm_overpass
13660526413,127.128023,37.501837,osm_overpass
13660526414,127.128116,37.501774,osm_overpass
13660526415,127.118623,37.499999,osm_overpass
13660526416,127.118932,37.500563,osm_overpass
13660526417,127.117961,37.501129,osm_overpass
13660526418,127.117962,37.501169,osm_overpass
13660526419,127.117161,37.502099,osm_overpass
13660526420,127.117123,37.502210,osm_overpass
13660526421,127.118688,37.500569,osm_overpass
13660526422,127.118572,37.500693,osm_overpass
13660526423,127.118003,37.501355,osm_overpass
13660526424,127.117276,37.502213,osm_overpass
13660526425,127.117291,37.502334,osm_overpass
13660526426,127.118577,37.502996,osm_overpass
13660526427,127.119026,37.503340,osm_overpass
13660526428,127.119275,37.503677,osm_overpass
13660526429,127.120135,37.504657,osm_overpass
13660526430,127.120630,37.505201,osm_overpass
13660526431,127.120787,37.505448,osm_overpass
13660526432,127.117232,37.502259,osm_overpass
13660526433,127.117084,37.502191,osm_overpass
13660526434,127.118506,37.500341,osm_overpass
13660526435,127.118631,37.500203,osm_overpass
13660526436,127.118741,37.500064,osm_overpass
13660526437,127.119059,37.500251,osm_overpass
13660526438,127.118936,37.500376,osm_overpass
13660526439,127.118052,37.501286,osm_overpass
13660526440,127.117956,37.501231,osm_overpass
13660526441,127.117902,37.501200,osm_overpass
13660526442,127.117924,37.501213,osm_overpass
13660526443,127.117135,37.502087,osm_overpass
13660526444,127.116745,37.502535,osm_overpass
13660526445,127.116429,37.502939,osm_overpass
13660526446,127.116054,37.503356,osm_overpass
13660526447,127.115781,37.503552,osm_overpass
13660526448,127.115538,37.503693,osm_overpass
13660526449,127.115161,37.503957,osm_overpass
13660526450,127.114800,37.504179,osm_overpass
13660526451,127.114544,37.504332,osm_overpass
13660526452,127.114509,37.504320,osm_overpass
13660526453,127.114293,37.504112,osm_overpass
13660526454,127.114206,37.504029,osm_overpass
13660526455,127.113728,37.503628,osm_overpass
13660526456,127.113376,37.503363,osm_overpass
13660526457,127.113074,37.503161,osm_overpass
13660526458,127.112604,37.502887,osm_overpass
13660526459,127.112122,37.502618,osm_overpass
13660526460,127.111502,37.502368,osm_overpass
13660526461,127.111351,37.502307,osm_overpass
13660526462,127.110981,37.502175,osm_overpass
13660526463,127.110631,37.502049,osm_overpass
13660526464,127.110565,37.502023,osm_overpass
13660526465,127.110553,37.501991,osm_overpass
13660526466,127.118915,37.500588,osm_overpass
13660526467,127.119777,37.501176,osm_overpass
13660526468,127.120175,37.501451,osm_overpass
13660526469,127.120812,37.501959,osm_overpass
13660526470,127.121454,37.502389,osm_overpass
13660526471,127.121814,37.502696,osm_overpass
13660526472,127.121931,37.502808,osm_overpass
13660526473,127.122150,37.503022,osm_overpass
13660526474,127.122362,37.503248,osm_overpass
13660526475,127.122582,37.503510,osm_overpass
13660526476,127.122877,37.503926,osm_overpass
13660526477,127.123005,37.504129,osm_overpass
13660526478,127.122693,37.503639,osm_overpass
13670463192,127.095041,37.518915,osm_overpass
13670463193,127.093199,37.518988,osm_overpass
13670463195,127.105026,37.525606,osm_overpass
13670463196,127.104946,37.525400,osm_overpass
13670463199,127.105797,37.527233,osm_overpass
13670540602,127.096969,37.521021,osm_overpass
13670540603,127.092804,37.518455,osm_overpass
13670540605,127.092883,37.518192,osm_overpass
13670540606,127.105711,37.527163,osm_overpass
13670540608,127.096089,37.519386,osm_overpass
13670540610,127.105467,37.526343,osm_overpass
13670540612,127.091357,37.517465,osm_overpass
13670540613,127.093603,37.518400,osm_overpass
13670540619,127.099471,37.522063,osm_overpass
13670540620,127.100677,37.522404,osm_overpass
13670540621,127.104327,37.525707,osm_overpass
13670540622,127.090810,37.517240,osm_overpass
13670540624,127.102593,37.523973,osm_overpass
13670540626,127.105350,37.526662,osm_overpass
13670540627,127.093956,37.518472,osm_overpass
13670540633,127.105670,37.527314,osm_overpass
13670540634,127.104888,37.526185,osm_overpass
13670540636,127.090046,37.517021,osm_overpass
13670540641,127.090419,37.517404,osm_overpass
13670540642,127.106007,37.527406,osm_overpass
13670540647,127.106663,37.527822,osm_overpass
13670540648,127.105389,37.526144,osm_overpass
13670540650,127.091792,37.518487,osm_overpass
13670540651,127.092911,37.518743,osm_overpass
13670540655,127.105071,37.526429,osm_overpass
13670540657,127.089973,37.517233,osm_overpass
13670540660,127.102103,37.523302,osm_overpass
13670540663,127.091224,37.517680,osm_overpass
13670540665,127.102071,37.523249,osm_overpass
13670540667,127.102124,37.523364,osm_overpass
13670540668,127.103073,37.523813,osm_overpass
13670540671,127.105951,37.527152,osm_overpass
13670540673,127.093661,37.518338,osm_overpass
13670540675,127.095963,37.519318,osm_overpass
13670540676,127.092770,37.518006,osm_overpass
13670540677,127.092718,37.517928,osm_overpass
13670540679,127.093472,37.518971,osm_overpass
13670540680,127.091650,37.517818,osm_overpass
13670540682,127.098772,37.521177,osm_overpass
13670540685,127.092604,37.517866,osm_overpass
13670540693,127.094609,37.519490,osm_overpass
13670540698,127.105677,37.526849,osm_overpass
13670540700,127.105808,37.527173,osm_overpass
13670540703,127.101855,37.523484,osm_overpass
13670540706,127.095414,37.519867,osm_overpass
13670540707,127.092039,37.517935,osm_overpass
13670540709,127.094209,37.519307,osm_overpass
13670540710,127.095845,37.520137,osm_overpass
13670540711,127.097399,37.521137,osm_overpass
13670540713,127.092830,37.518649,osm_overpass
13670540718,127.096200,37.520353,osm_overpass
13670540723,127.104981,37.526314,osm_overpass
13670540727,127.094595,37.518740,osm_overpass
13670540728,127.093963,37.518524,osm_overpass
13670540736,127.105460,37.526778,osm_overpass
13670540737,127.106099,37.527177,osm_overpass
13670540742,127.105871,37.527183,osm_overpass
13670540743,127.105795,37.527092,osm_overpass
13671452370,127.116835,37.492150,osm_overpass
13698591519,127.087887,37.528012,osm_overpass
13698591531,127.091062,37.530283,osm_overpass
13703134207,127.095031,37.518727,osm_overpass
13703134214,127.095020,37.518679,osm_overpass
13703134217,127.095445,37.518607,osm_overpass
13703134224,127.095044,37.518633,osm_overpass
13703134229,127.095022,37.518539,osm_overpass
13720486312,127.117062,37.524493,osm_overpass
13720486313,127.116945,37.524531,osm_overpass
13720486314,127.116387,37.523350,osm_overpass
13720486315,127.115583,37.522332,osm_overpass
13720486316,127.115714,37.522253,osm_overpass
13720486317,127.114433,37.520425,osm_overpass
13720486318,127.114539,37.520389,osm_overpass
13720486319,127.114715,37.520658,osm_overpass
13720486320,127.115596,37.522066,osm_overpass
13720486321,127.115749,37.522314,osm_overpass
13720486322,127.115940,37.522626,osm_overpass
13720486323,127.116414,37.523391,osm_overpass
13720486324,127.117032,37.524396,osm_overpass
13720486325,127.114453,37.520487,osm_overpass
13736994785,127.107035,37.513652,osm_overpass
13736994786,127.104199,37.512239,osm_overpass
13736994787,127.106523,37.513308,osm_overpass
13736994788,127.106734,37.513404,osm_overpass
13736994789,127.107098,37.513593,osm_overpass
13736994790,127.102260,37.511321,osm_overpass
13736994791,127.102381,37.511375,osm_overpass
13736994792,127.103424,37.511900,osm_overpass
13736994793,127.105113,37.512695,osm_overpass
13736994794,127.107142,37.513662,osm_overpass
13736994795,127.102238,37.511436,osm_overpass
13738288694,127.136518,37.528221,osm_overpass
13738288695,127.136388,37.528258,osm_overpass
13738288696,127.135640,37.526217,osm_overpass
13738288697,127.136329,37.528134,osm_overpass
13738288698,127.136482,37.528116,osm_overpass
13738288699,127.136142,37.527151,osm_overpass
13738288700,127.135788,37.526202,osm_overpass
13738331501,127.136373,37.527805,osm_overpass
13738331502,127.136301,37.527615,osm_overpass
13738331503,127.136492,37.528359,osm_overpass
13738331504,127.136232,37.527444,osm_overpass
13738331505,127.135692,37.526098,osm_overpass
13788612769,127.133490,37.519807,osm_overpass
13788612770,127.133380,37.519573,osm_overpass
13788612771,127.133214,37.519276,osm_overpass
13788612772,127.132516,37.518102,osm_overpass
13788612773,127.131957,37.517268,osm_overpass
13788612774,127.131854,37.517127,osm_overpass
13788612775,127.131488,37.516594,osm_overpass
13788612776,127.131560,37.516724,osm_overpass
13788612777,127.131457,37.516563,osm_overpass
13788612778,127.131435,37.516466,osm_overpass
13788612779,127.131405,37.516336,osm_overpass
13788612780,127.131209,37.516003,osm_overpass
13788612781,127.131087,37.515923,osm_overpass
13788612782,127.131042,37.515855,osm_overpass
13788612783,127.130954,37.515751,osm_overpass
13788612784,127.130848,37.515580,osm_overpass
13788612785,127.130750,37.515430,osm_overpass
13788612786,127.130904,37.515656,osm_overpass
13788612787,127.130208,37.514617,osm_overpass
13788612788,127.129771,37.513950,osm_overpass
13788612789,127.133036,37.521453,osm_overpass
1430635452,127.090534,37.529913,osm_overpass
1430635630,127.090228,37.532466,osm_overpass
1430635876,127.090464,37.530307,osm_overpass
1430637724,127.090191,37.533424,osm_overpass
1538061833,127.097396,37.513813,osm_overpass
1538061835,127.096612,37.515006,osm_overpass
1538061837,127.098346,37.515400,osm_overpass
1538061840,127.095542,37.516122,osm_overpass
1538061844,127.094884,37.516739,osm_overpass
1677928215,127.122667,37.495710,osm_overpass
1712148741,127.122086,37.496405,osm_overpass
1743492345,127.115909,37.517002,osm_overpass
1743492353,127.117223,37.517510,osm_overpass
1743492356,127.123413,37.517960,osm_overpass
1743492358,127.115486,37.517964,osm_overpass
1743492360,127.123307,37.518116,osm_overpass
1743492370,127.123184,37.518263,osm_overpass
1743492372,127.123406,37.518702,osm_overpass
1743492374,127.123701,37.518867,osm_overpass
1743492377,127.124138,37.518989,osm_overpass
1743492379,127.124343,37.519143,osm_overpass
1743492381,127.124556,37.519503,osm_overpass
1743492385,127.124998,37.520107,osm_overpass
1743492387,127.125074,37.520334,osm_overpass
1743492389,127.122561,37.520378,osm_overpass
1743492392,127.122372,37.520593,osm_overpass
1743492394,127.125101,37.520497,osm_overpass
1743492397,127.122822,37.520506,osm_overpass
1743492400,127.123471,37.520584,osm_overpass
1743492402,127.125097,37.520732,osm_overpass
1743492404,127.122175,37.520708,osm_overpass
1743492405,127.123635,37.520663,osm_overpass
1743492406,127.121624,37.520757,osm_overpass
1743492408,127.121325,37.520974,osm_overpass
1743492420,127.123333,37.520953,osm_overpass
1743492424,127.125773,37.521043,osm_overpass
1743492426,127.124228,37.521052,osm_overpass
1743492428,127.121266,37.521223,osm_overpass
1743492431,127.125804,37.521157,osm_overpass
1743492433,127.123174,37.521182,osm_overpass
1743492435,127.120786,37.521307,osm_overpass
1743492441,127.123120,37.521355,osm_overpass
1743492443,127.119752,37.521431,osm_overpass
1743492444,127.119508,37.521466,osm_overpass
1743492445,127.120227,37.521547,osm_overpass
1743492446,127.123187,37.521574,osm_overpass
1743492447,127.118040,37.521558,osm_overpass
1743492449,127.125981,37.521584,osm_overpass
1743492450,127.120028,37.521552,osm_overpass
1743492451,127.118631,37.521656,osm_overpass
1743492453,127.119257,37.521662,osm_overpass
1743492468,127.121550,37.521867,osm_overpass
1743492470,127.126156,37.521785,osm_overpass
1743492472,127.123122,37.521932,osm_overpass
1743492476,127.126199,37.522013,osm_overpass
1743492478,127.121703,37.522033,osm_overpass
1743492480,127.123146,37.522044,osm_overpass
1743492482,127.123033,37.522180,osm_overpass
1743492484,127.126154,37.522290,osm_overpass
1743492485,127.122023,37.522351,osm_overpass
1743492487,127.126471,37.522495,osm_overpass
1743492488,127.126593,37.522551,osm_overpass
1743492489,127.122948,37.522380,osm_overpass
1743492490,127.122220,37.522721,osm_overpass
1743492491,127.122735,37.522596,osm_overpass
1743492492,127.126477,37.522856,osm_overpass
1743492494,127.126584,37.522962,osm_overpass
1743492497,127.126630,37.523141,osm_overpass
1743492499,127.122354,37.523265,osm_overpass
1743492515,127.122696,37.523303,osm_overpass
1743492517,127.126587,37.523248,osm_overpass
1743492521,127.126078,37.523693,osm_overpass
1743492523,127.125252,37.524172,osm_overpass
1743492525,127.124100,37.524633,osm_overpass
1744159493,127.095265,37.533174,osm_overpass
1744159494,127.100088,37.537259,osm_overpass
1744159495,127.100510,37.537599,osm_overpass
1744159496,127.100720,37.537789,osm_overpass
1744159498,127.104069,37.540626,osm_overpass
1744159499,127.105602,37.541885,osm_overpass
1744159505,127.107537,37.543535,osm_overpass
1744159506,127.107775,37.543863,osm_overpass
1744159514,127.108462,37.544607,osm_overpass
1744159519,127.108619,37.545212,osm_overpass
1744159524,127.109432,37.546072,osm_overpass
1744159529,127.110039,37.547257,osm_overpass
1744159537,127.110196,37.548234,osm_overpass
1744159544,127.110504,37.549661,osm_overpass
1744159551,127.111168,37.551054,osm_overpass
1744159553,127.111839,37.552321,osm_overpass
1744159556,127.113290,37.555847,osm_overpass
1744159557,127.113474,37.556615,osm_overpass
1744159560,127.113621,37.557223,osm_overpass
1744159561,127.114215,37.558620,osm_overpass
1744159567,127.114866,37.560508,osm_overpass
1744159568,127.114954,37.560762,osm_overpass
1744159570,127.116536,37.562651,osm_overpass
1744159572,127.117401,37.563535,osm_overpass
1744159577,127.118937,37.564946,osm_overpass
1744159581,127.120739,37.566336,osm_overpass
1784807695,127.138911,37.519306,osm_overpass
1784807701,127.137650,37.525041,osm_overpass
1784807704,127.141967,37.527315,osm_overpass
1784807705,127.134682,37.523640,osm_overpass
1784812242,127.138114,37.519395,osm_overpass
1784812246,127.136224,37.513527,osm_overpass
1784812248,127.137973,37.516892,osm_overpass
1784812257,127.137425,37.514592,osm_overpass
1784812261,127.135901,37.513310,osm_overpass
1784812271,127.133539,37.512499,osm_overpass
1784812272,127.137201,37.518202,osm_overpass
1784812273,127.137734,37.517354,osm_overpass
1784812280,127.137487,37.517803,osm_overpass
1784812286,127.133628,37.509605,osm_overpass
1784812297,127.136886,37.514054,osm_overpass
1784812309,127.138065,37.516603,osm_overpass
1805724039,127.095959,37.506753,osm_overpass
1805724040,127.096453,37.508209,osm_overpass
1805724041,127.093915,37.509317,osm_overpass
1805724042,127.096451,37.509212,osm_overpass
1805724044,127.093197,37.508181,osm_overpass
1805724045,127.094269,37.509568,osm_overpass
1805724046,127.097466,37.508660,osm_overpass
1805724047,127.096157,37.507208,osm_overpass
1805724053,127.096505,37.508402,osm_overpass
1805724054,127.093299,37.508589,osm_overpass
1805724055,127.096694,37.508884,osm_overpass
1805724056,127.096664,37.508705,osm_overpass
1805724058,127.096496,37.507990,osm_overpass
1805724060,127.096452,37.507599,osm_overpass
1805724061,127.095994,37.509479,osm_overpass
1805724064,127.094131,37.509517,osm_overpass
1805727387,127.104127,37.507937,osm_overpass
1805727388,127.103659,37.506895,osm_overpass
1805727389,127.105489,37.506394,osm_overpass
1805727390,127.105721,37.506093,osm_overpass
1805727391,127.103231,37.505468,osm_overpass
1805727394,127.106252,37.505466,osm_overpass
1805727395,127.098771,37.502597,osm_overpass
1805727396,127.103512,37.503881,osm_overpass
1805727397,127.099857,37.506132,osm_overpass
1805727398,127.100135,37.503543,osm_overpass
1805727399,127.105229,37.505039,osm_overpass
1805727401,127.104682,37.507311,osm_overpass
1805727402,127.100594,37.503479,osm_overpass
1805727403,127.103674,37.504796,osm_overpass
1805727405,127.101531,37.503017,osm_overpass
1805727406,127.100410,37.504262,osm_overpass
1805727407,127.100205,37.503188,osm_overpass
1805727408,127.098800,37.503732,osm_overpass
1805727409,127.100055,37.503904,osm_overpass
1805727410,127.100336,37.504626,osm_overpass
1805727411,127.097605,37.503218,osm_overpass
1805727412,127.104188,37.506281,osm_overpass
1805727413,127.101357,37.503704,osm_overpass
1805727414,127.100290,37.502855,osm_overpass
1805727415,127.101402,37.505521,osm_overpass
