metric,rank,parameter_id,salib_name,method,max_abs_delta,mean_abs_delta,max_abs_delta_level,max_abs_delta_policy_id,max_abs_delta_scenario_id,baseline_value,low_value,high_value,unit,applies_to,scenario_filter,run_count,evidence_label,claim_scope,mu,mu_star,sigma,mu_star_conf,sample_count,num_trajectories,num_levels
censored_count,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,0.0,0.0,,baseline_multimodal,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,2,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,,,,fleet_shortage_stress,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,2,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,,,,multimodal_increased_feeder_capacity,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,2,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,,,,multimodal_lastmile_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,2,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,,,,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,2,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,,,,staggered_or_adaptive_dispatch,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,baseline_multimodal,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_corridor_redundancy,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.1975,17.1975,,bus_corridor_redundancy,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.1975,17.1975,9.846023,7.847415,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.04,17.04,,bus_corridor_redundancy,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.04,17.04,9.632157,7.667477,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_corridor_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.10375,17.10375,,bus_corridor_redundancy,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.10375,17.10375,9.713056,7.735787,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_corridor_redundancy,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_corridor_redundancy,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.03625,17.03625,,bus_corridor_redundancy,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.03625,17.03625,9.625968,7.661961,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.04,17.04,,bus_corridor_redundancy,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.04,17.04,9.632157,7.667477,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_only,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.1975,17.1975,,bus_only,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.1975,17.1975,9.846023,7.847415,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.04,17.04,,bus_only,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.04,17.04,9.632157,7.667477,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_only,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.10375,17.10375,,bus_only,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.10375,17.10375,9.713056,7.735787,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_only,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.0325,17.0325,,bus_only,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.0325,17.0325,9.61978,7.656446,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.03625,17.03625,,bus_only,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.03625,17.03625,9.625968,7.661961,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,17.04,17.04,,bus_only,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,17.04,17.04,9.632157,7.667477,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,fleet_shortage_stress,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_increased_feeder_capacity,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,multimodal_lastmile_redundancy,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,rail_delay_or_partial_unavailability,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,2,passenger_volume,passenger_volume,salib_morris,26.25,26.25,,staggered_or_adaptive_dispatch,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,26.25,26.25,9.682458,7.833154,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_corridor_redundancy,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,17.02125,-17.02125,,bus_corridor_redundancy,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-17.02125,17.02125,20.692852,16.613708,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.93125,-16.93125,,bus_corridor_redundancy,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.93125,16.93125,20.609619,16.53411,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_corridor_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.965,-16.965,,bus_corridor_redundancy,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.965,16.965,20.640796,16.563924,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_corridor_redundancy,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_corridor_redundancy,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.93125,-16.93125,,bus_corridor_redundancy,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.93125,16.93125,20.609619,16.53411,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.935,-16.935,,bus_corridor_redundancy,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.935,16.935,20.61179,16.537009,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_only,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,17.02125,-17.02125,,bus_only,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-17.02125,17.02125,20.692852,16.613708,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.93125,-16.93125,,bus_only,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.93125,16.93125,20.609619,16.53411,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_only,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.965,-16.965,,bus_only,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.965,16.965,20.640796,16.563924,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_only,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.92375,-16.92375,,bus_only,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.92375,16.92375,20.601404,16.527077,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.93125,-16.93125,,bus_only,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.93125,16.93125,20.609619,16.53411,60,4,4
p80_arrival_time,3,direct_bus_fleet_size,direct_bus_fleet_size,salib_morris,16.935,-16.935,,bus_only,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,-16.935,16.935,20.61179,16.537009,60,4,4
p80_arrival_time,3,dispatch_interval,dispatch_interval,salib_morris,,,,baseline_multimodal,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
