s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute
0.8,1.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.5,baseline,blocked,,6,7,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.5,baseline,blocked,,8,9,639.6462360036843,701.0343842524193,-61.38814824873498,639.6462360036843,701.0343842524193,-61.38814824873498,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9738,0.8844,0.08940000000000003,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1026.86,166.91,0.0,480.0,0.0,483.79,0.0,483.79,1026.86,650.7,376.15999999999985,0.0,480.0,-480.0,1026.86,1130.7,-103.84000000000015,44646.22,88291.13,-43644.91,0.9738,1.5368,-0.563,0.9738,0.8844,0.08940000000000003
0.8,1.5,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,0,1,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,2,3,639.1775733025225,705.9578379384963,-66.78026463597371,639.1775733025225,705.9578379384963,-66.78026463597371,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9842,0.8131,0.17109999999999992,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1016.08,152.9,0.0,480.0,0.0,597.03,0.0,597.03,1016.08,749.93,266.1500000000001,0.0,480.0,-480.0,1016.08,1229.93,-213.85000000000002,44177.55,92605.7,-48428.149999999994,0.9842,1.3335,-0.34929999999999994,0.9842,0.8131,0.17109999999999992
0.8,2.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,4,5,640.200137727552,inf,-inf,640.200137727552,1441440.0,-1440799.7998622723,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9619,0.0,0.9619,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1039.6,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1039.6,31.19,1008.4099999999999,0.0,540.0,-540.0,1039.6,571.19,468.40999999999985,45200.11,61356.07,-16155.96,0.9619,0.0,0.9619,0.9619,0.0,0.9619
0.8,2.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,6,7,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.0,baseline,blocked,,8,9,641.0489379425081,inf,-inf,641.0489379425081,1441440.0,-1440798.9510620574,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9442,0.0,0.9442,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1059.13,166.91,0.0,480.0,0.0,0.0,0.0,0.0,1059.13,166.91,892.2200000000001,0.0,480.0,-480.0,1059.13,646.91,412.22000000000014,46048.91,67256.76,-21207.84999999999,0.9442,0.0,0.9442,0.9442,0.0,0.9442
0.8,2.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,0,1,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,2,3,641.3818202279232,710.9578379384963,-69.57601771057307,641.3818202279232,710.9578379384963,-69.57601771057307,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9374,0.762,0.1754,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1066.78,235.3,0.0,480.0,0.0,597.03,0.0,597.03,1066.78,832.33,234.44999999999993,0.0,480.0,-480.0,1066.78,1312.33,-245.54999999999995,46381.8,96188.3,-49806.5,0.9374,1.2014,-0.264,0.9374,0.762,0.1754
0.8,3.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,4,5,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,6,7,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.0,baseline,blocked,,8,9,642.8412627522818,inf,-inf,642.8412627522818,1441440.0,-1440797.1587372478,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9088,0.0,0.9088,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1100.35,166.91,0.0,480.0,0.0,0.0,0.0,0.0,1100.35,166.91,933.4399999999999,0.0,480.0,-480.0,1100.35,646.91,453.43999999999994,47841.24,67256.76,-19415.519999999997,0.9088,0.0,0.9088,0.9088,0.0,0.9088
0.8,3.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,baseline,blocked,,0,1,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,1,2,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,2,3,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,3,4,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,4,5,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,5,6,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,6,7,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,7,8,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,8,9,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.0,baseline,blocked,,9,10,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.25,baseline,blocked,,0,1,637.9428226562882,696.0345938171254,-58.0917711608372,637.9428226562882,696.0345938171254,-58.0917711608372,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.68,31.19,0.0,540.0,0.0,483.79,0.0,483.79,987.68,514.98,472.69999999999993,0.0,540.0,-540.0,987.68,1054.98,-67.30000000000007,42942.77,82390.64,-39447.87,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999
1.0,0.25,baseline,blocked,,1,2,637.8750975227287,696.0345938171254,-58.15949629439672,637.8750975227287,696.0345938171254,-58.15949629439672,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.9479,0.06620000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,986.13,31.19,0.0,540.0,0.0,483.79,0.0,483.79,986.13,514.98,471.15,0.0,540.0,-540.0,986.13,1054.98,-68.85000000000002,42875.06,82390.64,-39515.58,1.0141,1.9418,-0.9277,1.0141,0.9479,0.06620000000000004
1.0,0.25,baseline,blocked,,2,3,637.5237624197466,700.9581041984072,-63.43434177866061,637.5237624197466,700.9581041984072,-63.43434177866061,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.856,0.1664,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,597.04,0.0,597.04,978.05,628.23,349.81999999999994,0.0,540.0,-540.0,978.05,1168.23,-190.18000000000006,42523.72,87314.14,-44790.42,1.0224,1.5918,-0.5694000000000001,1.0224,0.856,0.1664
1.0,0.25,baseline,blocked,,3,4,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.25,baseline,blocked,,4,5,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.25,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.25,baseline,blocked,,6,7,637.5237624197466,700.2581902275798,-62.734427807833185,637.5237624197466,700.2581902275798,-62.734427807833185,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.868,0.15439999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,580.94,0.0,580.94,978.05,612.13,365.91999999999996,0.0,540.0,-540.0,978.05,1152.13,-174.08000000000015,42523.72,86614.23,-44090.509999999995,1.0224,1.6336,-0.6112,1.0224,0.868,0.15439999999999998
1.0,0.25,baseline,blocked,,7,8,637.6746622521956,700.9335107565742,-63.258848504378534,637.6746622521956,700.9335107565742,-63.258848504378534,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0188,0.8564,0.16239999999999988,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,981.52,31.19,0.0,540.0,0.0,596.47,0.0,596.47,981.52,627.66,353.86,0.0,540.0,-540.0,981.52,1167.66,-186.1400000000001,42674.62,87289.55,-44614.93,1.0188,1.5932,-0.5744,1.0188,0.8564,0.16239999999999988
1.0,0.25,baseline,blocked,,8,9,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.25,baseline,blocked,,9,10,637.5237624197466,696.0345938171254,-58.51083139737875,637.5237624197466,696.0345938171254,-58.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,540.0,-540.0,978.05,1054.98,-76.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001
1.0,0.5,baseline,blocked,,0,1,637.9428226562882,696.0345938171254,-58.0917711608372,637.9428226562882,696.0345938171254,-58.0917711608372,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.68,31.19,0.0,540.0,0.0,483.79,0.0,483.79,987.68,514.98,472.69999999999993,0.0,540.0,-540.0,987.68,1054.98,-67.30000000000007,42942.77,82390.64,-39447.87,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999
1.0,0.5,baseline,blocked,,1,2,637.8750975227287,696.0345938171254,-58.15949629439672,637.8750975227287,696.0345938171254,-58.15949629439672,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.9479,0.06620000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,986.13,31.19,0.0,540.0,0.0,483.79,0.0,483.79,986.13,514.98,471.15,0.0,540.0,-540.0,986.13,1054.98,-68.85000000000002,42875.06,82390.64,-39515.58,1.0141,1.9418,-0.9277,1.0141,0.9479,0.06620000000000004
1.0,0.5,baseline,blocked,,2,3,637.5237624197466,700.9581041984072,-63.43434177866061,637.5237624197466,700.9581041984072,-63.43434177866061,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.856,0.1664,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,597.04,0.0,597.04,978.05,628.23,349.81999999999994,0.0,540.0,-540.0,978.05,1168.23,-190.18000000000006,42523.72,87314.14,-44790.42,1.0224,1.5918,-0.5694000000000001,1.0224,0.856,0.1664
1.0,0.5,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
