s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window,origin
1.2,0.5,baseline,blocked,,12,13,644.2013490185528,705.933978306757,-61.73262928820418,644.2013490185528,705.933978306757,-61.73262928820418,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8837,0.799,0.0847,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1131.63,175.12,0.0,480.0,0.0,596.48,0.0,596.48,1131.63,771.6,360.0300000000001,0.0,480.0,-480.0,1131.63,1251.6,-119.9699999999998,49201.22,93547.94,-44346.72,0.8837,1.296,-0.4123,0.8837,0.799,0.0847,589.2013490185528,650.933978306757,-61.73262928820418,629.701349018553,691.4339783067571,-61.73262928820418,639.2013490185528,700.933978306757,-61.73262928820418,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,13,14,640.1335459143236,705.933978306757,-65.80043239243344,640.1335459143236,705.933978306757,-65.80043239243344,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.8382,0.1251000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,596.48,0.0,596.48,1038.07,713.07,324.9999999999999,0.0,480.0,-480.0,1038.07,1193.07,-155.0,45133.47,91003.04,-45869.56999999999,0.9633,1.4024,-0.43910000000000005,0.9633,0.8382,0.1251000000000001,585.1335459143236,650.933978306757,-65.80043239243344,625.6335459143237,691.4339783067571,-65.80043239243344,635.1335459143236,700.933978306757,-65.80043239243344,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,14,15,645.5851604624297,701.0349748954934,-55.44981443306369,645.5851604624297,701.0349748954934,-55.44981443306369,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8595,0.8839,-0.024399999999999977,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1163.46,167.5,0.0,480.0,0.0,483.8,0.0,483.8,1163.46,651.31,512.1500000000001,0.0,480.0,-480.0,1163.46,1131.31,32.15000000000009,50585.07,88317.68,-37732.60999999999,0.8595,1.5354,-0.6759000000000001,0.8595,0.8839,-0.024399999999999977,590.5851604624297,646.0349748954934,-55.44981443306369,631.0851604624298,686.5349748954935,-55.44981443306369,640.5851604624297,696.0349748954934,-55.44981443306369,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,15,16,640.1335459143236,705.933978306757,-65.80043239243344,640.1335459143236,705.933978306757,-65.80043239243344,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.8382,0.1251000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,596.48,0.0,596.48,1038.07,713.07,324.9999999999999,0.0,480.0,-480.0,1038.07,1193.07,-155.0,45133.47,91003.04,-45869.56999999999,0.9633,1.4024,-0.43910000000000005,0.9633,0.8382,0.1251000000000001,585.1335459143236,650.933978306757,-65.80043239243344,625.6335459143237,691.4339783067571,-65.80043239243344,635.1335459143236,700.933978306757,-65.80043239243344,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,16,17,640.1335459143236,701.1258133456613,-60.99226743133772,640.1335459143236,701.1258133456613,-60.99226743133772,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.9238,0.03950000000000009,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,485.89,0.0,485.89,1038.07,602.48,435.5899999999999,0.0,480.0,-480.0,1038.07,1082.48,-44.41000000000008,45133.47,86194.89,-41061.42,0.9633,1.6598,-0.6964999999999999,0.9633,0.9238,0.03950000000000009,585.1335459143236,646.1258133456613,-60.99226743133772,625.6335459143237,686.6258133456614,-60.99226743133772,635.1335459143236,696.1258133456613,-60.99226743133772,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,17,18,641.2792507922793,701.0349748954934,-59.755724103214106,641.2792507922793,701.0349748954934,-59.755724103214106,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9395,0.9256,0.013900000000000023,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1064.42,116.59,0.0,480.0,0.0,483.8,0.0,483.8,1064.42,600.39,464.0300000000001,0.0,480.0,-480.0,1064.42,1080.39,-15.970000000000027,46279.17,86104.06,-39824.89,0.9395,1.6656,-0.7261,0.9395,0.9256,0.013900000000000023,586.2792507922793,646.0349748954934,-59.755724103214106,626.7792507922794,686.5349748954935,-59.755724103214106,636.2792507922793,696.0349748954934,-59.755724103214106,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,18,19,640.1335459143236,701.0349748954934,-60.90142898116983,640.1335459143236,701.0349748954934,-60.90142898116983,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.9256,0.03770000000000007,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,483.8,0.0,483.8,1038.07,600.39,437.67999999999995,0.0,480.0,-480.0,1038.07,1080.39,-42.320000000000164,45133.47,86104.06,-40970.59,0.9633,1.6656,-0.7022999999999999,0.9633,0.9256,0.03770000000000007,585.1335459143236,646.0349748954934,-60.90142898116983,625.6335459143237,686.5349748954935,-60.90142898116983,635.1335459143236,696.0349748954934,-60.90142898116983,1.0,1.0,0.0,C
1.2,0.5,baseline,blocked,,19,20,640.1335459143236,inf,-inf,640.1335459143236,1441440.0,-1440799.8664540856,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9633,0.0,0.9633,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1038.07,116.59,921.4799999999999,0.0,480.0,-480.0,1038.07,596.59,441.4799999999999,45133.47,65069.15,-19935.68,0.9633,0.0,0.9633,0.9633,0.0,0.9633,585.1335459143236,1440.0,-854.8664540856764,625.6335459143237,1440.0,-814.3664540856763,635.1335459143236,1440.0,-804.8664540856764,1.0,0.0,1.0,C
1.2,1.0,baseline,blocked,,0,1,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.0,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.0,baseline,blocked,,2,3,640.5941397443332,706.3945721367667,-65.80043239243344,640.5941397443332,706.3945721367667,-65.80043239243344,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9536,0.8082,0.14539999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1048.66,150.31,0.0,480.0,0.0,607.07,0.0,607.07,1048.66,757.38,291.2800000000001,0.0,480.0,-480.0,1048.66,1237.38,-188.72000000000003,45594.06,92929.53,-47335.47,0.9536,1.3203,-0.3667,0.9536,0.8082,0.14539999999999997,585.5941397443332,651.3945721367667,-65.80043239243344,626.0941397443333,691.8945721367668,-65.80043239243344,635.5941397443332,701.3945721367667,-65.80043239243344,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,3,4,641.8993309291384,701.0349748954934,-59.13564396635502,641.8993309291384,701.0349748954934,-59.13564396635502,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9271,0.9256,0.0015000000000000568,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1078.68,116.59,0.0,480.0,0.0,483.8,0.0,483.8,1078.68,600.4,478.2800000000001,0.0,480.0,-480.0,1078.68,1080.4,-1.7200000000000273,46899.24,86104.24,-39205.00000000001,0.9271,1.6656,-0.7384999999999999,0.9271,0.9256,0.0015000000000000568,586.8993309291384,646.0349748954934,-59.13564396635502,627.3993309291385,686.5349748954935,-59.13564396635502,636.8993309291384,696.0349748954934,-59.13564396635502,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,4,5,640.1335459143236,705.933978306757,-65.80043239243344,640.1335459143236,705.933978306757,-65.80043239243344,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.8008,0.1625000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,172.31,0.0,480.0,0.0,596.48,0.0,596.48,1038.07,768.79,269.28,0.0,480.0,-480.0,1038.07,1248.79,-210.72000000000003,45133.47,93425.85,-48292.380000000005,0.9633,1.3007,-0.3373999999999999,0.9633,0.8008,0.1625000000000001,585.1335459143236,650.933978306757,-65.80043239243344,625.6335459143237,691.4339783067571,-65.80043239243344,635.1335459143236,700.933978306757,-65.80043239243344,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,175.12,0.0,480.0,0.0,0.0,0.0,0.0,0.0,175.12,-175.12,0.0,480.0,-480.0,0.0,655.12,-655.12,0.0,67614.05,-67614.05,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.0,baseline,blocked,,6,7,641.2436173873226,inf,-inf,641.2436173873226,1441440.0,-1440798.7563826127,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9402,0.0,0.9402,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1063.6,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1063.6,116.59,947.0099999999999,0.0,480.0,-480.0,1063.6,596.59,467.0099999999999,46243.54,65069.15,-18825.61,0.9402,0.0,0.9402,0.9402,0.0,0.9402,586.2436173873226,1440.0,-853.7563826126774,626.7436173873227,1440.0,-813.2563826126773,636.2436173873226,1440.0,-803.7563826126774,1.0,0.0,1.0,C
1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,181.81,0.0,480.0,0.0,0.0,0.0,0.0,0.0,181.81,-181.81,0.0,480.0,-480.0,0.0,661.81,-661.81,0.0,67904.68,-67904.68,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.0,baseline,blocked,,8,9,643.705709589051,722.310825381593,-78.60511579254194,643.705709589051,722.310825381593,-78.60511579254194,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8927,0.637,0.25570000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1120.23,116.59,0.0,480.0,0.0,973.15,0.0,973.15,1120.23,1089.74,30.49000000000001,0.0,480.0,-480.0,1120.23,1569.74,-449.51,48705.58,107379.85,-58674.270000000004,0.8927,0.9177,-0.02499999999999991,0.8927,0.637,0.25570000000000004,588.705709589051,667.310825381593,-78.60511579254194,629.2057095890511,707.8108253815931,-78.60511579254194,638.705709589051,717.310825381593,-78.60511579254194,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,9,10,641.3230039366023,inf,-inf,641.3230039366023,1441440.0,-1440798.6769960634,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9386,0.0,0.9386,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1065.43,118.42,0.0,480.0,0.0,0.0,0.0,0.0,1065.43,118.42,947.0100000000001,0.0,480.0,-480.0,1065.43,598.42,467.0100000000001,46322.92,65148.54,-18825.620000000003,0.9386,0.0,0.9386,0.9386,0.0,0.9386,586.3230039366023,1440.0,-853.6769960633977,626.8230039366024,1440.0,-813.1769960633976,636.3230039366023,1440.0,-803.6769960633977,1.0,0.0,1.0,C
1.2,1.0,baseline,blocked,,10,11,642.2683139423142,701.0349748954934,-58.76666095317921,642.2683139423142,701.0349748954934,-58.76666095317921,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9198,0.9256,-0.005800000000000027,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1087.17,116.59,0.0,480.0,0.0,483.8,0.0,483.8,1087.17,600.39,486.7800000000001,0.0,480.0,-480.0,1087.17,1080.39,6.779999999999973,47268.2,86104.06,-38835.86,0.9198,1.6656,-0.7458,0.9198,0.9256,-0.005800000000000027,587.2683139423142,646.0349748954934,-58.76666095317921,627.7683139423143,686.5349748954935,-58.76666095317921,637.2683139423142,696.0349748954934,-58.76666095317921,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,11,12,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,116.59,0.0,480.0,0.0,0.0,0.0,0.0,0.0,116.59,-116.59,0.0,480.0,-480.0,0.0,596.59,-596.59,0.0,65069.15,-65069.15,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.0,baseline,blocked,,12,13,650.2900795408669,718.1210805641459,-67.83100102327899,650.2900795408669,718.1210805641459,-67.83100102327899,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7864,0.6528,0.13359999999999994,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1271.67,175.12,0.0,480.0,0.0,876.78,0.0,876.78,1271.67,1051.91,219.76,0.0,480.0,-480.0,1271.67,1531.91,-260.24,55289.98,105735.03,-50445.049999999996,0.7864,0.9507,-0.1643,0.7864,0.6528,0.13359999999999994,595.2900795408669,663.1210805641459,-67.83100102327899,635.790079540867,703.621080564146,-67.83100102327899,645.2900795408669,713.1210805641459,-67.83100102327899,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,13,14,640.1335459143236,705.933978306757,-65.80043239243344,640.1335459143236,705.933978306757,-65.80043239243344,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.8151,0.1482,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,150.3,0.0,480.0,0.0,596.48,0.0,596.48,1038.07,746.78,291.28999999999996,0.0,480.0,-480.0,1038.07,1226.78,-188.71000000000004,45133.47,92468.76,-47335.28999999999,0.9633,1.3391,-0.3757999999999999,0.9633,0.8151,0.1482,585.1335459143236,650.933978306757,-65.80043239243344,625.6335459143237,691.4339783067571,-65.80043239243344,635.1335459143236,700.933978306757,-65.80043239243344,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,14,15,645.5851604624297,701.0349748954934,-55.44981443306369,645.5851604624297,701.0349748954934,-55.44981443306369,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8595,0.8839,-0.024399999999999977,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1163.46,167.5,0.0,480.0,0.0,483.8,0.0,483.8,1163.46,651.31,512.1500000000001,0.0,480.0,-480.0,1163.46,1131.31,32.15000000000009,50585.07,88317.68,-37732.60999999999,0.8595,1.5354,-0.6759000000000001,0.8595,0.8839,-0.024399999999999977,590.5851604624297,646.0349748954934,-55.44981443306369,631.0851604624298,686.5349748954935,-55.44981443306369,640.5851604624297,696.0349748954934,-55.44981443306369,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,15,16,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.0,baseline,blocked,,16,17,640.1335459143236,inf,-inf,640.1335459143236,1441440.0,-1440799.8664540856,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9633,0.0,0.9633,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1038.07,116.59,921.4799999999999,0.0,480.0,-480.0,1038.07,596.59,441.4799999999999,45133.47,65069.15,-19935.68,0.9633,0.0,0.9633,0.9633,0.0,0.9633,585.1335459143236,1440.0,-854.8664540856764,625.6335459143237,1440.0,-814.3664540856763,635.1335459143236,1440.0,-804.8664540856764,1.0,0.0,1.0,C
1.2,1.0,baseline,blocked,,17,18,644.2715144524157,inf,-inf,644.2715144524157,1441440.0,-1440795.7284855475,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8824,0.0,0.8824,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1133.24,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1133.24,116.59,1016.65,0.0,480.0,-480.0,1133.24,596.59,536.65,49271.39,65069.15,-15797.760000000002,0.8824,0.0,0.8824,0.8824,0.0,0.8824,589.2715144524157,1440.0,-850.7284855475843,629.7715144524158,1440.0,-810.2284855475842,639.2715144524157,1440.0,-800.7284855475843,1.0,0.0,1.0,C
1.2,1.0,baseline,blocked,,18,19,640.1335459143236,701.0349748954934,-60.90142898116983,640.1335459143236,701.0349748954934,-60.90142898116983,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9633,0.9256,0.03770000000000007,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,483.8,0.0,483.8,1038.07,600.39,437.67999999999995,0.0,480.0,-480.0,1038.07,1080.39,-42.320000000000164,45133.47,86104.06,-40970.59,0.9633,1.6656,-0.7022999999999999,0.9633,0.9256,0.03770000000000007,585.1335459143236,646.0349748954934,-60.90142898116983,625.6335459143237,686.5349748954935,-60.90142898116983,635.1335459143236,696.0349748954934,-60.90142898116983,1.0,1.0,0.0,C
1.2,1.0,baseline,blocked,,19,20,644.2178081391729,inf,-inf,644.2178081391729,1441440.0,-1440795.7821918607,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8834,0.0,0.8834,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1132.01,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1132.01,116.59,1015.42,0.0,480.0,-480.0,1132.01,596.59,535.42,49217.69,65069.15,-15851.46,0.8834,0.0,0.8834,0.8834,0.0,0.8834,589.2178081391729,1440.0,-850.7821918608271,629.717808139173,1440.0,-810.282191860827,639.2178081391729,1440.0,-800.7821918608271,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,0,1,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,2,3,640.5941397443332,711.4191822029435,-70.82504245861026,640.5941397443332,711.4191822029435,-70.82504245861026,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9536,0.7371,0.21650000000000003,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1048.66,269.06,0.0,480.0,0.0,607.64,0.0,607.64,1048.66,876.7,171.96000000000004,0.0,480.0,-480.0,1048.66,1356.7,-308.03999999999996,45594.06,98117.41,-52523.350000000006,0.9536,1.1406,-0.18700000000000006,0.9536,0.7371,0.21650000000000003,585.5941397443332,656.4191476620114,-70.82500791767814,626.0941397443333,696.9191822029436,-70.82504245861026,635.5941397443332,706.4191822029435,-70.82504245861026,1.0,1.0,0.0,C
1.2,1.5,baseline,blocked,,3,4,642.1871452571824,705.9644083558057,-63.77726309862339,642.1871452571824,705.9644083558057,-63.77726309862339,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9214,0.8377,0.0837,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1085.3,116.59,0.0,480.0,0.0,597.18,0.0,597.18,1085.3,713.77,371.53,0.0,480.0,-480.0,1085.3,1193.77,-108.47000000000003,47187.05,91033.65,-43846.59999999999,0.9214,1.401,-0.4796,0.9214,0.8377,0.0837,587.1871452571824,650.9644083558057,-63.77726309862339,627.6871452571825,691.4644083558059,-63.77726309862339,637.1871452571824,700.9644083558057,-63.77726309862339,1.0,1.0,0.0,C
1.2,1.5,baseline,blocked,,4,5,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,175.12,0.0,480.0,0.0,0.0,0.0,0.0,0.0,175.12,-175.12,0.0,480.0,-480.0,0.0,655.12,-655.12,0.0,67614.05,-67614.05,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,6,7,642.7964060203005,inf,-inf,642.7964060203005,1441440.0,-1440797.2035939796,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9097,0.0,0.9097,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1099.32,172.69,0.0,480.0,0.0,0.0,0.0,0.0,1099.32,172.69,926.6299999999999,0.0,480.0,-480.0,1099.32,652.69,446.6299999999999,47796.31,67508.34,-19712.03,0.9097,0.0,0.9097,0.9097,0.0,0.9097,587.7964060203005,1440.0,-852.2035939796995,628.2964060203007,1440.0,-811.7035939796993,637.7964060203005,1440.0,-802.2035939796995,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,181.81,0.0,480.0,0.0,0.0,0.0,0.0,0.0,181.81,-181.81,0.0,480.0,-480.0,0.0,661.81,-661.81,0.0,67904.68,-67904.68,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,8,9,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,126.46,0.0,480.0,0.0,0.0,0.0,0.0,0.0,126.46,-126.46,0.0,480.0,-480.0,0.0,606.46,-606.46,0.0,65498.12,-65498.12,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
