s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window,origin
1.2,0.5,baseline,blocked,,12,13,639.291213105707,700.933978306757,-61.64276520105,639.291213105707,700.933978306757,-61.64276520105,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9816,0.8344,0.1472,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1018.7,62.04,0.0,540.0,0.0,596.48,0.0,596.48,1018.7,658.52,360.18000000000006,0.0,540.0,-540.0,1018.7,1198.52,-179.81999999999994,44291.11,88631.46,-44340.350000000006,0.9816,1.5185,-0.5368999999999999,0.9816,0.8344,0.1472,584.291213105707,645.9339464844287,-61.64273337872169,624.7912131057071,686.4339783067571,-61.64276520105,634.291213105707,695.933978306757,-61.64276520105,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,13,14,639.4184269634771,700.933978306757,-61.51555134327987,639.4184269634771,700.933978306757,-61.51555134327987,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9788,0.8155,0.1633,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.62,89.82,0.0,540.0,0.0,596.48,0.0,596.48,1021.62,686.3,335.32000000000005,0.0,540.0,-540.0,1021.62,1226.3,-204.67999999999995,44418.34,89839.08,-45420.740000000005,0.9788,1.4571,-0.47830000000000006,0.9788,0.8155,0.1633,584.4184269634771,645.9339464844287,-61.51551952095156,624.9184269634773,686.4339783067571,-61.51555134327987,634.4184269634771,695.933978306757,-61.51555134327987,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,14,15,642.3162833903665,696.0349748954934,-53.71869150512691,642.3162833903665,696.0349748954934,-53.71869150512691,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9189,0.9209,-0.0020000000000000018,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1088.27,62.04,0.0,540.0,0.0,483.8,0.0,483.8,1088.27,545.85,542.42,0.0,540.0,-540.0,1088.27,1085.85,2.4200000000000728,47316.17,83732.47,-36416.3,0.9189,1.832,-0.9131,0.9189,0.9209,-0.0020000000000000018,587.3162833903665,641.0349489585966,-53.71866556823011,627.8162833903666,681.5349748954935,-53.71869150512691,637.3162833903665,691.0349748954934,-53.71869150512691,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,15,16,639.0916980018054,700.933978306757,-61.8422803049516,639.0916980018054,700.933978306757,-61.8422803049516,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9861,0.8155,0.17059999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1014.11,89.82,0.0,540.0,0.0,596.48,0.0,596.48,1014.11,686.3,327.81000000000006,0.0,540.0,-540.0,1014.11,1226.3,-212.18999999999994,44091.58,89839.08,-45747.5,0.9861,1.4571,-0.4710000000000001,0.9861,0.8155,0.17059999999999997,584.0916980018054,645.9339464844287,-61.84224848262329,624.5916980018055,686.4339783067571,-61.8422803049516,634.0916980018054,695.933978306757,-61.8422803049516,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,16,17,638.8720360570549,696.1258133456613,-57.25377728860644,638.8720360570549,696.1258133456613,-57.25377728860644,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.991,0.9192,0.07179999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,485.89,0.0,485.89,1009.05,547.94,461.1099999999999,0.0,540.0,-540.0,1009.05,1087.94,-78.8900000000001,43871.95,83823.3,-39951.350000000006,0.991,1.825,-0.834,0.991,0.9192,0.07179999999999997,583.8720360570549,641.125786081917,-57.25375002486214,624.372036057055,681.6258133456614,-57.25377728860644,633.8720360570549,691.1258133456613,-57.25377728860644,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,17,18,640.1150625330293,701.0349748954934,-60.91991236246406,640.1150625330293,701.0349748954934,-60.91991236246406,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9637,0.8892,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1037.64,160.75,0.0,480.0,0.0,483.8,0.0,483.8,1037.64,644.55,393.09000000000015,0.0,480.0,-480.0,1037.64,1124.55,-86.90999999999985,45114.95,88023.98,-42909.03,0.9637,1.5515,-0.5878000000000001,0.9637,0.8892,0.07450000000000001,585.1150625330293,646.0349748954934,-60.91991236246406,625.6150625330295,686.5349748954935,-60.91991236246406,635.1150625330293,696.0349748954934,-60.91991236246406,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,18,19,638.8720360570549,696.0349748954934,-57.16293883843855,638.8720360570549,696.0349748954934,-57.16293883843855,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.991,0.9209,0.07009999999999994,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,483.8,0.0,483.8,1009.05,545.85,463.19999999999993,0.0,540.0,-540.0,1009.05,1085.85,-76.79999999999995,43871.95,83732.47,-39860.520000000004,0.991,1.832,-0.8410000000000001,0.991,0.9209,0.07009999999999994,583.8720360570549,641.0349489585966,-57.162912901541745,624.372036057055,681.5349748954935,-57.16293883843855,633.8720360570549,691.0349748954934,-57.16293883843855,1.0,1.0,0.0,B
1.2,0.5,baseline,blocked,,19,20,638.8720360570549,inf,-inf,638.8720360570549,1441440.0,-1440801.127963943,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.991,0.0,0.991,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1009.05,62.04,947.01,0.0,540.0,-540.0,1009.05,602.04,407.01,43871.95,62697.57,-18825.620000000003,0.991,0.0,0.991,0.991,0.0,0.991,583.8720360570549,1440.0,-856.1279639429451,624.372036057055,1440.0,-815.627963942945,633.8720360570549,1440.0,-806.1279639429451,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,0,1,638.8720360570549,696.1744686893275,-57.3024326322726,638.8720360570549,696.1744686893275,-57.3024326322726,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.991,0.9182,0.07279999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,487.01,0.0,487.01,1009.05,549.06,459.99,0.0,540.0,-540.0,1009.05,1089.06,-80.00999999999999,43871.95,83871.96,-40000.01000000001,0.991,1.8213,-0.8302999999999999,0.991,0.9182,0.07279999999999998,583.8720360570549,641.1744410415415,-57.30240498448666,624.372036057055,681.6744686893276,-57.3024326322726,633.8720360570549,691.1744686893275,-57.3024326322726,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,1,2,641.8782609206792,inf,-inf,641.8782609206792,1441440.0,-1440798.1217390792,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9275,0.0,0.9275,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,0.0,0.0,0.0,1078.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.2,0.0,1078.2,0.0,0.0,0.0,1078.2,0.0,1078.2,46878.13,0.0,46878.13,0.9275,0.0,0.9275,0.9275,0.0,0.9275,586.8782609206792,1440.0,-853.1217390793208,627.3782609206793,1440.0,-812.6217390793207,636.8782609206792,1440.0,-803.1217390793208,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,2,3,639.7042827932901,701.3945721367667,-61.69028934347659,639.7042827932901,701.3945721367667,-61.69028934347659,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9726,0.827,0.14560000000000006,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1028.2,62.04,0.0,540.0,0.0,607.07,0.0,607.07,1028.2,669.12,359.08000000000004,0.0,540.0,-540.0,1028.2,1209.12,-180.91999999999985,44704.19,89092.04,-44387.84999999999,0.9726,1.4945,-0.5218999999999999,0.9726,0.827,0.14560000000000006,584.7042827932901,646.3945387273179,-61.690255934027846,625.2042827932902,686.8945721367668,-61.69028934347659,634.7042827932901,696.3945721367667,-61.69028934347659,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,3,4,639.5275709349625,696.0349748954934,-56.50740396053095,639.5275709349625,696.0349748954934,-56.50740396053095,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9764,0.9209,0.055499999999999994,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1024.13,62.04,0.0,540.0,0.0,483.8,0.0,483.8,1024.13,545.85,478.2800000000001,0.0,540.0,-540.0,1024.13,1085.85,-61.7199999999998,44527.48,83732.47,-39204.99,0.9764,1.832,-0.8556,0.9764,0.9209,0.055499999999999994,584.5275709349625,641.0349489585966,-56.507378023634146,625.0275709349626,681.5349748954935,-56.50740396053095,634.5275709349625,691.0349748954934,-56.50740396053095,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,4,5,639.4236033417253,700.933978306757,-61.5103749650317,639.4236033417253,700.933978306757,-61.5103749650317,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9787,0.8041,0.17459999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.74,107.13,0.0,540.0,0.0,596.48,0.0,596.48,1021.74,703.61,318.13,0.0,540.0,-540.0,1021.74,1243.61,-221.8699999999999,44423.52,90591.76,-46168.24,0.9787,1.4212,-0.4425,0.9787,0.8041,0.17459999999999998,584.4236033417253,645.9339464844287,-61.51034314270339,624.9236033417254,686.4339783067571,-61.5103749650317,634.4236033417253,695.933978306757,-61.5103749650317,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,107.01,0.0,540.0,0.0,0.0,0.0,0.0,0.0,107.01,-107.01,0.0,540.0,-540.0,0.0,647.01,-647.01,0.0,64652.7,-64652.7,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
1.2,1.0,baseline,blocked,,6,7,638.8720360570549,inf,-inf,638.8720360570549,1441440.0,-1440801.127963943,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.991,0.0,0.991,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1009.05,62.04,947.01,0.0,540.0,-540.0,1009.05,602.04,407.01,43871.95,62697.57,-18825.620000000003,0.991,0.0,0.991,0.991,0.0,0.991,583.8720360570549,1440.0,-856.1279639429451,624.372036057055,1440.0,-815.627963942945,633.8720360570549,1440.0,-806.1279639429451,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,62.04,0.0,540.0,0.0,0.0,0.0,0.0,0.0,62.04,-62.04,0.0,540.0,-540.0,0.0,602.04,-602.04,0.0,62697.57,-62697.57,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
1.2,1.0,baseline,blocked,,8,9,640.6214601365446,722.310825381593,-81.6893652450484,640.6214601365446,722.310825381593,-81.6893652450484,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.953,0.6166,0.3363999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1049.29,168.66,0.0,480.0,0.0,973.15,0.0,973.15,1049.29,1141.81,-92.51999999999998,0.0,480.0,-480.0,1049.29,1621.81,-572.52,45621.33,109643.92,-64022.59,0.953,0.8758,0.07719999999999994,0.953,0.6166,0.3363999999999999,585.6214601365446,667.310825381593,-81.6893652450484,626.1214601365447,707.8108253815931,-81.6893652450484,635.6214601365446,717.310825381593,-81.6893652450484,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,9,10,642.0970888663009,inf,-inf,642.0970888663009,1441440.0,-1440797.9029111336,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9232,0.0,0.9232,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1083.23,160.75,0.0,480.0,0.0,0.0,0.0,0.0,1083.23,160.75,922.48,0.0,480.0,-480.0,1083.23,640.75,442.48,47097.0,66989.08,-19892.08,0.9232,0.0,0.9232,0.9232,0.0,0.9232,587.0970888663009,1440.0,-852.9029111336991,627.597088866301,1440.0,-812.402911133699,637.0970888663009,1440.0,-802.9029111336991,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,10,11,639.8576782540341,696.0349748954934,-56.17729664145929,639.8576782540341,696.0349748954934,-56.17729664145929,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9693,0.9209,0.0484,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1031.72,62.04,0.0,540.0,0.0,483.8,0.0,483.8,1031.72,545.85,485.87,0.0,540.0,-540.0,1031.72,1085.85,-54.12999999999988,44857.57,83732.47,-38874.9,0.9693,1.832,-0.8627,0.9693,0.9209,0.0484,584.8576782540341,641.0349489585966,-56.17727070456249,625.3576782540342,681.5349748954935,-56.17729664145929,634.8576782540341,691.0349748954934,-56.17729664145929,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,11,12,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,62.04,0.0,540.0,0.0,0.0,0.0,0.0,0.0,62.04,-62.04,0.0,540.0,-540.0,0.0,602.04,-602.04,0.0,62697.57,-62697.57,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
1.2,1.0,baseline,blocked,,12,13,646.5385776407949,720.7974011868929,-74.25882354609803,646.5385776407949,720.7974011868929,-74.25882354609803,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8436,0.6041,0.23950000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1185.38,62.04,0.0,540.0,0.0,1053.34,0.0,1053.34,1185.38,1115.38,70.0,0.0,540.0,-540.0,1185.38,1655.38,-470.0,51538.45,108494.83,-56956.380000000005,0.8436,0.8966,-0.052999999999999936,0.8436,0.6041,0.23950000000000005,591.5385776407949,665.7973515172797,-74.25877387648484,632.038577640795,706.297401186893,-74.25882354609803,641.5385776407949,715.7974011868929,-74.25882354609803,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,13,14,642.0970888663009,705.933978306757,-63.83688944045616,642.0970888663009,705.933978306757,-63.83688944045616,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9232,0.8031,0.12009999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1083.23,168.62,0.0,480.0,0.0,596.48,0.0,596.48,1083.23,765.1,318.13,0.0,480.0,-480.0,1083.23,1245.1,-161.8699999999999,47097.0,93265.25,-46168.25,0.9232,1.307,-0.3837999999999999,0.9232,0.8031,0.12009999999999998,587.0970888663009,650.933978306757,-63.83688944045616,627.597088866301,691.4339783067571,-63.83688944045616,637.0970888663009,700.933978306757,-63.83688944045616,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,14,15,643.1687993125219,696.0349748954934,-52.86617558297155,643.1687993125219,696.0349748954934,-52.86617558297155,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9026,0.9209,-0.018300000000000094,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1107.88,62.04,0.0,540.0,0.0,483.8,0.0,483.8,1107.88,545.85,562.0300000000001,0.0,540.0,-540.0,1107.88,1085.85,22.0300000000002,48168.68,83732.47,-35563.79,0.9026,1.832,-0.9294000000000001,0.9026,0.9209,-0.018300000000000094,588.1687993125219,641.0349489585966,-52.866149646074746,628.668799312522,681.5349748954935,-52.86617558297155,638.1687993125219,691.0349748954934,-52.86617558297155,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,15,16,639.4184269634771,inf,-inf,639.4184269634771,1441440.0,-1440800.5815730365,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9788,0.0,0.9788,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.62,89.82,0.0,540.0,0.0,0.0,0.0,0.0,1021.62,89.82,931.8,0.0,540.0,-540.0,1021.62,629.82,391.79999999999995,44418.34,63905.19,-19486.850000000006,0.9788,0.0,0.9788,0.9788,0.0,0.9788,584.4184269634771,1440.0,-855.5815730365229,624.9184269634773,1440.0,-815.0815730365227,634.4184269634771,1440.0,-805.5815730365229,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,16,17,638.8720360570549,inf,-inf,638.8720360570549,1441440.0,-1440801.127963943,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.991,0.0,0.991,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1009.05,62.04,947.01,0.0,540.0,-540.0,1009.05,602.04,407.01,43871.95,62697.57,-18825.620000000003,0.991,0.0,0.991,0.991,0.0,0.991,583.8720360570549,1440.0,-856.1279639429451,624.372036057055,1440.0,-815.627963942945,633.8720360570549,1440.0,-806.1279639429451,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,17,18,641.7862909529339,inf,-inf,641.7862909529339,1441440.0,-1440798.213709047,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9293,0.0,0.9293,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1076.08,160.75,0.0,480.0,0.0,0.0,0.0,0.0,1076.08,160.75,915.3299999999999,0.0,480.0,-480.0,1076.08,640.75,435.3299999999999,46786.17,66989.08,-20202.910000000003,0.9293,0.0,0.9293,0.9293,0.0,0.9293,586.7862909529339,1440.0,-853.2137090470661,627.286290952934,1440.0,-812.713709047066,636.7862909529339,1440.0,-803.2137090470661,1.0,0.0,1.0,B
1.2,1.0,baseline,blocked,,18,19,639.4184269634771,696.0349748954934,-56.61654793201626,639.4184269634771,696.0349748954934,-56.61654793201626,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9788,0.9209,0.05789999999999995,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.62,62.04,0.0,540.0,0.0,483.8,0.0,483.8,1021.62,545.85,475.77,0.0,540.0,-540.0,1021.62,1085.85,-64.2299999999999,44418.34,83732.47,-39314.130000000005,0.9788,1.832,-0.8532000000000001,0.9788,0.9209,0.05789999999999995,584.4184269634771,641.0349489585966,-56.616521995119456,624.9184269634773,681.5349748954935,-56.61654793201626,634.4184269634771,691.0349748954934,-56.61654793201626,1.0,1.0,0.0,B
1.2,1.0,baseline,blocked,,19,20,640.6033386796705,inf,-inf,640.6033386796705,1441440.0,-1440799.3966613202,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9534,0.0,0.9534,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1048.87,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1048.87,62.04,986.8299999999999,0.0,540.0,-540.0,1048.87,602.04,446.8299999999999,45603.21,62697.57,-17094.36,0.9534,0.0,0.9534,0.9534,0.0,0.9534,585.6033386796705,1440.0,-854.3966613203295,626.1033386796706,1440.0,-813.8966613203294,635.6033386796705,1440.0,-804.3966613203295,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,0,1,642.0216751415953,inf,-inf,642.0216751415953,1441440.0,-1440797.9783248585,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9246,0.0,0.9246,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1081.5,145.9,0.0,480.0,0.0,0.0,0.0,0.0,1081.5,145.9,935.6,0.0,480.0,-480.0,1081.5,625.9,455.6,47021.56,66343.28,-19321.72,0.9246,0.0,0.9246,0.9246,0.0,0.9246,587.0216751415953,1440.0,-852.9783248584047,627.5216751415954,1440.0,-812.4783248584046,637.0216751415953,1440.0,-802.9783248584047,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,1,2,642.1450487989833,inf,-inf,642.1450487989833,1441440.0,-1440797.854951201,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9222,0.0,0.9222,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,0.0,0.0,0.0,1084.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.33,0.0,1084.33,0.0,0.0,0.0,1084.33,0.0,1084.33,47144.93,0.0,47144.93,0.9222,0.0,0.9222,0.9222,0.0,0.9222,587.1450487989833,1440.0,-852.8549512010167,627.6450487989835,1440.0,-812.3549512010165,637.1450487989833,1440.0,-802.8549512010167,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,2,3,640.6787816050861,701.4191822029435,-60.74040059785739,640.6787816050861,701.4191822029435,-60.74040059785739,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9518,0.8267,0.1251,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1050.61,62.04,0.0,540.0,0.0,607.64,0.0,607.64,1050.61,669.68,380.92999999999995,0.0,540.0,-540.0,1050.61,1209.68,-159.07000000000016,45678.68,89116.65,-43437.969999999994,0.9518,1.4932,-0.5414000000000001,0.9518,0.8267,0.1251,585.6787816050861,646.4191476620114,-60.74036605692527,626.1787816050862,686.9191822029436,-60.74040059785739,635.6787816050861,696.4191822029435,-60.74040059785739,1.0,1.0,0.0,B
1.2,1.5,baseline,blocked,,3,4,639.8153852630064,700.9644083558057,-61.149023092799325,639.8153852630064,700.9644083558057,-61.149023092799325,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9702,0.8339,0.13629999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1030.75,62.04,0.0,540.0,0.0,597.18,0.0,597.18,1030.75,659.22,371.53,0.0,540.0,-540.0,1030.75,1199.22,-168.47000000000003,44815.29,88661.89,-43846.6,0.9702,1.5169,-0.5467,0.9702,0.8339,0.13629999999999998,584.8153852630064,645.9643764809978,-61.14899121799135,625.3153852630065,686.4644083558059,-61.149023092799325,634.8153852630064,695.9644083558057,-61.149023092799325,1.0,1.0,0.0,B
1.2,1.5,baseline,blocked,,4,5,639.7749603922936,700.933978306757,-61.15901791446345,639.7749603922936,700.933978306757,-61.15901791446345,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.971,0.8041,0.16689999999999994,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1029.82,107.13,0.0,540.0,0.0,596.48,0.0,596.48,1029.82,703.61,326.2099999999999,0.0,540.0,-540.0,1029.82,1243.61,-213.78999999999996,44774.87,90591.76,-45816.88999999999,0.971,1.4212,-0.45020000000000004,0.971,0.8041,0.16689999999999994,584.7749603922936,645.9339464844287,-61.15898609213514,625.2749603922937,686.4339783067571,-61.15901791446345,634.7749603922936,695.933978306757,-61.15901791446345,1.0,1.0,0.0,B
1.2,1.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,107.01,0.0,540.0,0.0,0.0,0.0,0.0,0.0,107.01,-107.01,0.0,540.0,-540.0,0.0,647.01,-647.01,0.0,64652.7,-64652.7,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
1.2,1.5,baseline,blocked,,6,7,638.8720360570549,inf,-inf,638.8720360570549,1441440.0,-1440801.127963943,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.991,0.0,0.991,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1009.05,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1009.05,62.04,947.01,0.0,540.0,-540.0,1009.05,602.04,407.01,43871.95,62697.57,-18825.620000000003,0.991,0.0,0.991,0.991,0.0,0.991,583.8720360570549,1440.0,-856.1279639429451,624.372036057055,1440.0,-815.627963942945,633.8720360570549,1440.0,-806.1279639429451,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,62.04,0.0,540.0,0.0,0.0,0.0,0.0,0.0,62.04,-62.04,0.0,540.0,-540.0,0.0,602.04,-602.04,0.0,62697.57,-62697.57,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
