row_id,region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,disruption_mode,seed,mode,completion_rate,censored_count,risk_label,risk_label_rule,claim_scope
simrow-004330,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3110,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004331,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3111,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004332,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3112,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004333,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3113,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004334,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3114,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004335,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3115,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004336,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3116,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004337,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3117,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004338,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3118,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004339,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3119,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004340,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3120,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004341,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3121,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004342,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3122,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004343,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3123,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004344,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3124,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004345,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3125,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004346,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3126,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004347,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3127,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004348,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3128,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004349,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3129,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004350,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_stress,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3130,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004351,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3101,multimodal,0.96,1,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004352,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3102,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004353,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3103,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004354,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3104,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004355,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3105,multimodal,0.75,6,risk,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004356,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3106,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004357,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3107,multimodal,0.83,4,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004358,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3108,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004359,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3109,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004360,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3110,multimodal,0.79,5,risk,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004361,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3111,multimodal,0.83,4,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004362,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3112,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004363,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3113,multimodal,0.96,1,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004364,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3114,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004365,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3115,multimodal,0.79,5,risk,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004366,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3116,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004367,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3117,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004368,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3118,multimodal,0.75,6,risk,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004369,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3119,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004370,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3120,multimodal,0.96,1,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004371,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3121,multimodal,0.96,1,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004372,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3122,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004373,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3123,multimodal,0.96,1,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004374,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3124,multimodal,0.83,4,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004375,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3125,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004376,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3126,multimodal,0.96,1,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004377,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3127,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004378,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3128,multimodal,0.88,3,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004379,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3129,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004380,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,fleet_shortage_severe,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3130,multimodal,0.92,2,watch,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-004381,goseong_mobilization,cached_graphml:data/cache/goseong_nodelink_road.graphml;road_class_overrides:data/parameters/road_class_overrides.csv,moderate_congestion_bus,goseong_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3101,bus_only,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
