nzevfh,28177,155.37,317.34,false,1949-01-05T07:32:02Z,1939-09-03,07:08:52,"5,5","{""x"":9,""y"":1}"
tnx2p1,15287,393.09,314.401,true,2004-05-19T04:52:52Z,1960-08-19,05:40:12,"2,3","{""x"":3,""y"":2}"
da8r9r,14329,838.47,733.13,false,2010-03-11T04:17:50Z,1927-12-17,03:27:26,"2,9","{""x"":9,""y"":5}"
o0lljp,38954,641.84,350.56,false,1923-02-28T09:19:50Z,1929-08-26,11:18:59,"5,8","{""x"":4,""y"":6}"
3lby1k,97482,753.69,745.96,false,1934-09-04T09:51:14Z,1961-09-20,10:03:43,"5,2","{""x"":9,""y"":9}"
uskoks,69499,105.78,510.36,false,1947-01-02T12:40:44Z,2010-08-03,04:42:53,"9,9","{""x"":2,""y"":4}"
a4xlx9,72991,633.35,717.91,false,1947-01-21T10:16:09Z,1996-03-10,12:47:22,"8,5","{""x"":6,""y"":1}"
9j0y54,24581,662.24,797.52,false,1979-12-04T07:00:40Z,1923-08-15,12:01:20,"5,6","{""x"":2,""y"":1}"
c0tnbk,74140,843.12,150.29,false,1991-10-03T09:06:36Z,2012-02-13,08:47:03,"8,8","{""x"":4,""y"":9}"
ezonoc,37071,400.14,303.13,false,1975-06-16T01:50:31Z,1932-09-19,02:27:12,"4,1","{""x"":8,""y"":2}"
3cr3gf,14461,389.59,337.76,false,2016-08-08T03:31:16Z,1952-06-18,10:15:19,"4,8","{""x"":9,""y"":7}"
o5m2l3,51079,595.52,240.91,false,1942-10-08T07:40:48Z,2013-04-25,04:34:30,"1,3","{""x"":8,""y"":4}"
yd3y7z,39519,760.73,769.357,true,2013-02-21T06:01:21Z,1938-10-06,09:45:57,"1,8","{""x"":9,""y"":5}"
kwbmg7,53425,324.55,770.194,true,1928-05-29T11:32:47Z,1984-10-23,01:57:57,"5,6","{""x"":6,""y"":5}"
6w87kb,44678,869.31,503.912,true,1929-01-20T12:06:39Z,2004-01-22,11:28:29,"6,6","{""x"":9,""y"":6}"
iddqoh,71903,673.59,183.190,true,1994-10-12T06:27:52Z,1924-08-15,08:44:45,"7,9","{""x"":5,""y"":1}"
j0hy0p,85513,529.33,295.391,true,1966-04-20T11:46:46Z,1960-03-08,11:43:45,"1,5","{""x"":9,""y"":3}"
hjy6ix,72731,152.66,719.08,false,1977-08-28T08:12:09Z,1959-05-17,02:57:08,"6,1","{""x"":7,""y"":7}"
u5lbk1,53542,633.58,824.777,true,1993-09-12T06:49:21Z,2012-10-09,07:57:36,"6,5","{""x"":5,""y"":3}"
rmngi9,82929,460.28,684.63,false,1970-10-24T11:55:34Z,1936-01-11,03:07:00,"9,5","{""x"":6,""y"":1}"
h073qv,89365,177.92,892.620,true,1997-04-07T03:57:03Z,1945-03-10,01:48:04,"4,2","{""x"":9,""y"":8}"
rn5a08,61639,380.29,702.34,false,1934-11-22T03:36:32Z,2004-07-06,02:37:34,"5,7","{""x"":6,""y"":2}"
rt4zqk,46574,601.16,693.01,false,1942-07-16T03:17:20Z,1928-08-15,03:50:18,"2,7","{""x"":9,""y"":5}"
p6fn94,24897,631.12,334.106,true,1990-07-22T04:26:09Z,2018-01-10,07:13:36,"4,8","{""x"":5,""y"":9}"
wuq101,79356,848.93,352.41,false,1925-08-01T10:05:21Z,1971-01-20,09:20:08,"4,1","{""x"":5,""y"":6}"
snc3oo,35840,936.23,562.26,false,1960-10-12T11:46:16Z,2012-04-10,06:32:54,"8,2","{""x"":8,""y"":9}"
lz6h63,70510,623.68,220.049,true,1973-05-31T02:53:48Z,1960-05-27,05:00:45,"8,7","{""x"":5,""y"":3}"
i2yr9v,37468,509.44,625.53,false,1997-03-23T02:39:12Z,1977-02-11,12:24:47,"3,3","{""x"":7,""y"":7}"
2wlq1i,28878,358.66,871.978,true,1968-02-26T08:55:34Z,1983-06-12,01:30:42,"2,9","{""x"":5,""y"":8}"
828qy0,22385,694.55,527.67,false,1957-05-17T04:47:49Z,1963-06-29,05:39:07,"4,8","{""x"":9,""y"":6}"
tdhvh7,35695,162.55,541.825,true,1979-04-13T07:06:19Z,1971-04-09,01:55:06,"3,6","{""x"":2,""y"":3}"
q4o6dr,67931,257.92,450.01,false,1969-04-01T01:15:11Z,1932-03-17,03:29:22,"7,6","{""x"":7,""y"":3}"
e5pzdp,81880,793.73,626.905,true,1974-03-03T01:52:21Z,1975-12-21,06:01:22,"3,4","{""x"":8,""y"":1}"
dniuff,25179,971.65,468.923,true,1986-06-28T10:09:34Z,1995-10-04,02:39:48,"4,3","{""x"":9,""y"":8}"
w20jik,18744,265.18,963.436,true,1972-11-09T01:09:29Z,1997-11-26,01:58:11,"9,2","{""x"":1,""y"":8}"
b8m4im,85735,195.74,957.91,false,1981-09-07T09:29:06Z,2011-04-19,06:08:19,"7,1","{""x"":8,""y"":1}"
ay2s32,95258,689.46,446.848,true,1979-05-17T10:18:04Z,1924-06-24,01:25:25,"7,5","{""x"":3,""y"":2}"
98q0fu,89707,504.70,334.99,false,1995-11-30T11:47:54Z,2000-10-14,12:19:50,"4,9","{""x"":6,""y"":8}"
5tvxub,27531,441.85,909.198,true,1970-11-29T06:29:12Z,1982-12-06,12:57:31,"8,2","{""x"":2,""y"":4}"
n1q3h0,89036,899.54,908.514,true,1976-07-19T05:07:25Z,1979-01-25,08:50:35,"4,6","{""x"":7,""y"":9}"
66hl9y,39358,372.26,521.319,true,1982-10-19T08:05:38Z,1969-03-10,02:17:02,"2,8","{""x"":4,""y"":9}"
o34wlq,36453,776.62,140.030,true,1938-10-05T10:15:50Z,1933-01-27,08:02:21,"9,5","{""x"":2,""y"":1}"
zsrny2,45140,957.61,914.27,false,1948-12-26T03:40:44Z,2019-10-24,10:52:41,"8,7","{""x"":1,""y"":9}"
l1nr9t,75188,217.16,860.81,false,1991-09-14T03:52:22Z,2010-01-21,09:08:03,"9,1","{""x"":1,""y"":8}"
1tzh3c,57122,932.68,992.89,false,1977-08-28T02:54:44Z,2014-01-28,01:01:50,"1,3","{""x"":6,""y"":4}"
jqkq05,14966,479.86,823.25,false,1995-06-28T09:01:17Z,1951-11-29,04:29:47,"2,7","{""x"":7,""y"":4}"
hrebdo,49677,763.30,382.80,false,1980-01-17T03:47:03Z,1951-08-08,07:44:26,"5,1","{""x"":7,""y"":9}"
lkfb4x,60263,831.18,752.335,true,1984-06-21T08:29:48Z,2008-06-12,03:27:51,"8,4","{""x"":3,""y"":9}"
ijjj90,21659,951.23,525.036,true,1950-05-18T04:15:30Z,1964-03-27,12:01:25,"6,4","{""x"":7,""y"":6}"
9d3ca5,67707,469.26,469.847,true,1929-03-25T05:43:03Z,1983-04-07,05:33:39,"1,3","{""x"":2,""y"":1}"
ybtlgi,30284,507.37,757.07,false,1983-05-04T10:05:26Z,1961-06-21,03:55:35,"5,8","{""x"":3,""y"":9}"
s009m5,96665,335.74,946.903,true,1996-07-08T06:52:22Z,1935-11-20,01:41:13,"5,3","{""x"":4,""y"":9}"
7mq69h,45248,722.01,492.575,true,1974-04-23T09:16:30Z,2000-03-07,12:50:43,"9,6","{""x"":9,""y"":1}"
6e871d,45330,591.22,786.50,false,2009-09-21T12:36:21Z,1940-06-07,02:32:22,"4,1","{""x"":7,""y"":6}"
fqqixj,70154,663.09,369.488,true,1960-10-10T09:38:00Z,1974-01-08,01:17:13,"5,4","{""x"":4,""y"":5}"
5n5blr,63797,169.10,479.99,false,1995-09-29T12:43:58Z,1933-08-22,06:16:14,"6,3","{""x"":7,""y"":5}"
q3htpn,39413,817.77,649.735,true,1937-05-12T08:03:10Z,1952-02-05,05:58:59,"7,3","{""x"":7,""y"":2}"
iiqery,83188,875.39,430.15,false,1990-11-25T05:01:45Z,2002-10-23,10:34:48,"1,5","{""x"":7,""y"":9}"
hxv0ic,11192,335.09,702.959,true,1930-05-12T08:39:40Z,2012-01-29,06:13:09,"8,7","{""x"":3,""y"":4}"
yudcmh,31562,750.11,247.13,false,1937-01-21T07:14:12Z,1922-11-22,12:27:51,"6,9","{""x"":3,""y"":5}"
u86a62,61748,860.12,144.072,true,1968-08-30T03:42:20Z,1963-04-05,12:31:43,"5,5","{""x"":7,""y"":4}"
w8ddw3,75115,646.54,233.37,false,2011-01-03T03:52:16Z,1938-12-12,11:56:27,"8,4","{""x"":5,""y"":4}"
prmhkj,50115,256.01,326.308,true,2013-05-04T08:24:55Z,1962-06-17,08:26:31,"5,2","{""x"":8,""y"":4}"
ifgjq8,96770,296.49,892.059,true,2012-02-25T02:08:58Z,1934-09-09,06:00:45,"8,8","{""x"":4,""y"":3}"
peu4tz,98013,455.37,481.00,false,1948-06-03T12:42:14Z,1925-05-28,02:15:09,"7,9","{""x"":7,""y"":2}"
r7dj7f,90297,381.07,392.084,true,1952-09-06T03:45:06Z,2013-01-12,01:18:15,"9,1","{""x"":4,""y"":7}"
x57xhj,63950,316.77,545.97,false,1935-08-15T10:41:40Z,1972-10-19,07:35:33,"5,3","{""x"":6,""y"":2}"
ez9fmt,39429,207.27,921.574,true,1940-03-05T10:41:05Z,1970-02-28,02:38:15,"2,8","{""x"":5,""y"":4}"
3vxlrk,58712,606.57,672.586,true,1943-11-17T09:46:21Z,1968-10-04,09:48:29,"3,3","{""x"":9,""y"":8}"
mtb09p,65185,872.75,644.519,true,1997-02-19T10:33:22Z,2016-01-22,05:27:35,"6,8","{""x"":1,""y"":5}"
redwdr,65514,830.74,485.657,true,2006-05-18T01:23:04Z,2010-12-28,08:39:10,"9,8","{""x"":6,""y"":3}"
xkc3ad,60473,605.35,263.96,false,1974-05-27T02:22:49Z,1971-12-05,04:26:24,"2,2","{""x"":7,""y"":8}"
6f2x30,89657,703.70,373.72,false,1983-01-23T10:07:38Z,1951-07-30,04:13:21,"9,8","{""x"":7,""y"":3}"
7dt4bn,79583,362.64,923.135,true,2007-10-07T01:15:29Z,1996-12-06,12:39:39,"5,7","{""x"":1,""y"":8}"
6742p5,90862,268.82,866.856,true,1941-05-31T09:02:18Z,2019-11-17,10:03:41,"1,3","{""x"":2,""y"":6}"
1cn4cz,50741,965.98,204.12,false,1922-08-26T11:24:35Z,2017-10-13,03:57:07,"5,7","{""x"":3,""y"":7}"
s7csae,64990,213.99,203.602,true,1972-03-13T02:16:03Z,1927-04-05,12:34:35,"2,7","{""x"":9,""y"":5}"
sdxlib,32250,191.62,783.94,false,2009-04-21T08:42:25Z,2019-01-05,05:22:56,"6,8","{""x"":7,""y"":9}"
589oyy,14140,815.34,384.58,false,2006-12-20T08:07:02Z,2003-08-14,06:00:54,"4,5","{""x"":1,""y"":1}"
j7514o,89455,256.69,289.26,false,2019-04-29T11:25:03Z,2018-03-13,08:40:18,"1,4","{""x"":6,""y"":3}"
k5vd23,74599,267.09,463.217,true,2016-06-27T08:06:00Z,1933-10-21,02:13:13,"6,9","{""x"":5,""y"":8}"
hkyg9u,73945,154.29,474.99,false,2017-11-27T12:39:55Z,2019-06-04,01:35:32,"4,5","{""x"":4,""y"":1}"
tzobv1,68876,145.20,388.157,true,2015-09-16T12:36:25Z,1934-04-18,08:12:39,"6,6","{""x"":1,""y"":8}"
tga3gf,37097,777.69,557.181,true,1952-10-08T11:48:29Z,1937-06-18,07:30:44,"3,6","{""x"":9,""y"":2}"
du93te,87827,190.33,774.62,false,1953-03-06T08:41:52Z,2010-06-25,10:03:38,"1,2","{""x"":8,""y"":4}"
12cgua,74358,462.63,680.86,false,1972-02-22T08:54:12Z,1946-07-10,05:36:33,"2,3","{""x"":2,""y"":1}"
ws2dic,23809,400.82,404.441,true,1987-09-03T02:41:38Z,1966-04-30,05:39:56,"2,8","{""x"":3,""y"":7}"
4oqlx0,36349,448.63,633.763,true,1931-06-05T09:56:42Z,1996-12-15,06:03:26,"3,6","{""x"":2,""y"":9}"
npoq4o,12152,169.96,296.499,true,2016-03-30T04:18:16Z,1930-03-10,01:53:13,"3,3","{""x"":1,""y"":7}"
jo58xt,32222,937.46,198.76,false,1942-08-03T07:45:35Z,1946-08-05,01:50:02,"3,9","{""x"":4,""y"":3}"
w1i34c,71197,212.68,912.564,true,2005-06-08T03:01:56Z,1934-05-06,12:54:37,"6,3","{""x"":2,""y"":7}"
o3n5ab,89395,332.84,763.84,false,1948-01-22T06:10:02Z,1966-05-05,04:24:18,"1,8","{""x"":5,""y"":7}"
xdmz41,85431,653.63,218.470,true,2015-08-24T12:18:57Z,1945-09-11,03:08:30,"2,9","{""x"":2,""y"":5}"
n7xmju,78425,761.08,929.73,false,1940-12-08T02:07:27Z,1980-10-22,09:39:47,"9,8","{""x"":6,""y"":7}"
9wezrp,11077,168.45,440.383,true,1945-08-23T06:38:56Z,1939-02-10,06:43:15,"7,6","{""x"":4,""y"":6}"
7vqzzc,47979,818.67,746.34,false,1925-02-11T12:05:50Z,1968-09-02,01:39:19,"6,6","{""x"":2,""y"":5}"
6fqesc,79793,205.10,401.904,true,1949-10-11T12:20:42Z,1983-12-02,05:46:21,"5,4","{""x"":1,""y"":6}"
b9i8ne,69728,438.45,777.126,true,1959-08-17T07:19:19Z,1979-04-07,10:56:08,"8,6","{""x"":3,""y"":7}"
nv0d3h,51579,527.52,119.964,true,1991-05-20T07:39:01Z,1999-04-24,05:43:41,"3,5","{""x"":9,""y"":7}"
1ws5rp,54975,229.47,877.232,true,1929-05-12T06:55:17Z,1937-04-08,10:22:19,"5,9","{""x"":1,""y"":3}"
8ew41y,10920,246.50,145.014,true,1973-03-14T11:37:53Z,1992-05-08,07:50:21,"4,8","{""x"":2,""y"":9}"
nl85ms,88169,450.38,245.66,false,1946-12-13T11:50:23Z,1974-04-08,06:43:43,"1,4","{""x"":4,""y"":6}"
gyu3x3,48436,436.08,901.091,true,2019-09-26T01:53:01Z,2001-03-18,07:22:40,"2,6","{""x"":2,""y"":9}"
qqmukw,57043,353.27,483.25,false,1928-03-05T01:30:58Z,1925-12-22,12:51:11,"4,7","{""x"":7,""y"":9}"
fhbmwa,11648,188.34,415.18,false,2015-05-12T07:10:27Z,2001-05-09,01:48:15,"7,2","{""x"":8,""y"":1}"
85rbv4,60276,856.01,506.60,false,1934-07-08T07:28:38Z,1966-08-02,03:30:17,"6,6","{""x"":1,""y"":1}"
sr1k6r,36846,157.05,968.41,false,1988-05-25T10:31:30Z,1985-11-29,09:03:28,"1,5","{""x"":4,""y"":3}"
06efin,34814,135.11,323.760,true,1972-11-25T12:21:37Z,2012-04-04,10:08:53,"5,6","{""x"":7,""y"":5}"
hlcjmy,68609,125.48,696.13,false,1921-06-12T05:10:47Z,1961-12-20,11:01:11,"8,4","{""x"":4,""y"":9}"
sn5tqf,78986,312.05,183.880,true,1970-07-12T09:32:03Z,1976-10-20,06:18:07,"3,2","{""x"":2,""y"":4}"
flhcoa,90791,536.00,184.14,false,1933-05-07T12:07:19Z,1999-04-22,08:56:21,"3,2","{""x"":4,""y"":4}"
u0ddaf,99048,607.76,203.74,false,1942-01-11T07:39:53Z,1963-02-01,04:29:03,"4,7","{""x"":1,""y"":1}"
i1pisr,88886,527.68,445.35,false,1927-06-17T09:44:34Z,1971-04-08,04:21:52,"4,4","{""x"":6,""y"":8}"
4ll5l2,13160,928.61,713.94,false,2011-10-12T12:27:29Z,1948-04-15,12:27:00,"7,7","{""x"":9,""y"":3}"
ap2axz,22977,141.47,731.579,true,1984-01-15T09:01:51Z,1971-03-29,11:10:29,"8,1","{""x"":7,""y"":2}"
r3f3xf,69376,766.60,641.018,true,1930-01-03T09:47:11Z,1996-04-17,12:33:52,"9,5","{""x"":9,""y"":9}"
ttyagb,13008,981.72,294.59,false,2004-11-08T03:56:51Z,1992-06-16,11:39:08,"6,8","{""x"":1,""y"":8}"
4suiz2,20862,690.07,552.328,true,1979-01-07T03:33:21Z,1999-04-23,04:42:15,"6,7","{""x"":2,""y"":6}"
jas7ru,79460,321.18,479.260,true,1961-07-14T07:24:31Z,2002-08-12,10:38:09,"2,8","{""x"":7,""y"":2}"
so27dj,53624,914.59,504.79,false,1988-12-07T04:10:55Z,1997-12-28,03:14:01,"7,1","{""x"":5,""y"":8}"
uvmod5,26810,817.24,312.94,false,2019-09-26T10:11:56Z,1932-10-04,06:23:40,"2,5","{""x"":8,""y"":2}"
l6d67x,61659,600.07,561.33,false,1963-10-10T03:26:56Z,1960-07-06,08:21:16,"4,1","{""x"":5,""y"":8}"
zgrlal,10940,291.74,476.71,false,2010-11-17T11:38:44Z,1995-06-02,08:16:35,"3,6","{""x"":1,""y"":1}"
uwgxvr,58530,704.05,409.510,true,1920-10-09T11:42:59Z,2007-12-03,02:51:35,"2,7","{""x"":4,""y"":5}"
jcp5th,23787,963.77,372.191,true,1954-06-11T07:37:08Z,1939-07-27,11:42:53,"1,8","{""x"":7,""y"":6}"
1vrz2s,31869,641.10,538.943,true,1990-03-31T07:24:34Z,1979-05-05,06:08:54,"4,8","{""x"":4,""y"":5}"
ip00f4,11390,986.31,600.14,false,2000-09-27T06:46:42Z,1963-12-31,08:37:24,"7,3","{""x"":9,""y"":8}"
ea52c5,55836,971.99,309.549,true,1946-11-20T01:10:15Z,2018-12-30,06:14:31,"3,9","{""x"":1,""y"":2}"
8zaow3,96388,503.49,607.29,false,1941-02-26T10:07:27Z,1942-05-31,04:00:07,"1,8","{""x"":8,""y"":4}"
lfyewa,16832,297.46,560.624,true,1934-04-15T11:27:10Z,1931-03-28,09:27:33,"5,6","{""x"":5,""y"":7}"
d3cr64,88351,813.31,401.30,false,1993-09-08T07:23:57Z,2017-07-25,10:53:52,"1,5","{""x"":8,""y"":8}"
0jio2u,37091,333.65,945.245,true,1951-05-10T02:37:01Z,1998-06-28,12:08:31,"4,4","{""x"":4,""y"":7}"
zsr7fc,40135,133.76,242.850,true,2003-06-02T03:36:26Z,1963-04-17,12:02:26,"8,9","{""x"":2,""y"":4}"
hovgry,15156,916.60,861.27,false,1943-05-09T10:12:04Z,1960-11-08,01:24:50,"7,8","{""x"":2,""y"":1}"
6kjpfc,29641,677.53,497.09,false,1956-06-22T04:05:37Z,1965-07-20,07:39:00,"6,7","{""x"":9,""y"":1}"
l3svy4,36051,824.01,964.564,true,1937-12-07T01:40:38Z,2002-07-31,11:45:35,"2,1","{""x"":9,""y"":2}"
vbwu34,83532,247.28,951.43,false,1959-12-06T09:30:20Z,1992-08-25,01:57:28,"8,8","{""x"":4,""y"":2}"
jc90sb,52727,235.61,498.994,true,2010-11-30T05:15:29Z,1961-04-07,09:03:22,"1,9","{""x"":2,""y"":5}"
erzm6h,78314,587.86,686.19,false,1987-06-23T05:20:36Z,1928-06-15,04:17:19,"1,2","{""x"":8,""y"":6}"
58z5g9,97004,924.99,698.83,false,1940-08-03T07:52:53Z,1931-12-13,01:02:14,"8,2","{""x"":6,""y"":4}"
vk4ser,58715,100.78,421.082,true,1937-12-12T03:08:47Z,1981-04-11,06:23:12,"2,6","{""x"":7,""y"":3}"
kndc1w,73782,630.71,161.07,false,1981-02-10T07:27:32Z,1987-09-17,03:47:21,"6,3","{""x"":5,""y"":2}"
pbjput,25029,771.87,516.316,true,1950-01-22T01:37:52Z,1959-08-31,08:39:32,"5,1","{""x"":6,""y"":7}"
vi0ih5,46748,375.07,690.07,false,1993-05-07T08:39:25Z,1944-08-28,04:25:57,"1,9","{""x"":7,""y"":5}"
42y1us,17238,237.42,939.457,true,1974-02-04T06:33:10Z,2010-08-09,10:14:05,"6,2","{""x"":4,""y"":2}"
wfmukk,22065,115.54,425.32,false,1924-09-15T05:46:45Z,1961-02-19,08:53:46,"8,8","{""x"":1,""y"":8}"
k3yyd6,96514,659.55,123.500,true,1940-10-28T03:20:39Z,1956-08-02,09:08:15,"5,9","{""x"":8,""y"":1}"
8vmjcc,74841,610.52,180.05,false,1967-03-18T02:18:48Z,1963-09-14,07:41:50,"4,1","{""x"":3,""y"":4}"
3vldoc,79111,609.78,865.56,false,1971-09-29T01:38:38Z,2006-12-24,11:46:46,"1,2","{""x"":4,""y"":4}"
tlo6pk,29063,516.01,334.47,false,2004-08-07T06:23:29Z,1921-08-16,09:41:04,"5,9","{""x"":7,""y"":2}"
507azw,56468,371.65,496.95,false,1934-01-19T10:40:35Z,2012-06-25,02:16:42,"1,3","{""x"":2,""y"":4}"
nzj1o1,77388,870.42,462.14,false,1995-10-24T04:47:22Z,2018-09-03,03:37:14,"3,5","{""x"":9,""y"":9}"
4wyw2r,53980,517.19,657.443,true,2001-11-13T05:11:22Z,1947-04-08,10:39:39,"6,1","{""x"":8,""y"":8}"
8y78d5,51446,202.08,938.516,true,1979-11-16T12:11:54Z,1948-11-13,10:22:35,"6,9","{""x"":5,""y"":3}"
92wqo1,23002,188.36,915.26,false,2009-02-27T09:07:53Z,1981-08-06,04:03:46,"7,6","{""x"":8,""y"":2}"
72x1nh,35568,342.36,553.867,true,1935-10-14T07:00:23Z,1926-06-07,09:05:39,"9,4","{""x"":1,""y"":6}"
cz196e,81535,231.20,713.663,true,2009-10-16T11:27:55Z,1995-03-03,09:47:13,"4,1","{""x"":3,""y"":7}"
0urue7,35801,225.95,961.04,false,2005-09-19T04:50:30Z,1968-04-05,01:07:03,"6,9","{""x"":6,""y"":8}"
mlg03u,73891,819.17,823.45,false,1998-08-13T08:11:10Z,1972-03-14,06:14:20,"7,6","{""x"":5,""y"":1}"
5ltb14,32988,421.34,607.810,true,1942-10-19T03:46:59Z,1995-03-03,10:03:23,"6,6","{""x"":5,""y"":3}"
3k2g0w,87007,479.03,426.10,false,1990-03-06T04:31:27Z,1974-03-26,07:49:12,"1,9","{""x"":7,""y"":1}"
g62gtd,85158,830.83,937.818,true,1965-01-16T12:28:35Z,1971-12-02,12:48:41,"5,7","{""x"":9,""y"":5}"
iovg5q,76282,834.26,885.49,false,1924-08-15T09:39:28Z,2014-02-23,11:45:55,"4,2","{""x"":6,""y"":1}"
fivz9h,21738,453.86,842.75,false,2010-01-12T08:07:43Z,1957-09-05,02:02:20,"7,1","{""x"":7,""y"":7}"
ou99mx,43927,434.49,993.96,false,1992-07-07T05:08:18Z,1982-10-25,04:39:56,"6,7","{""x"":8,""y"":1}"
9sw2bo,10731,360.68,128.50,false,1988-02-24T09:38:08Z,2007-09-14,04:52:43,"7,9","{""x"":2,""y"":1}"
injefx,82900,576.69,435.127,true,1936-01-05T10:35:04Z,1963-01-09,03:26:05,"7,2","{""x"":6,""y"":7}"
ydihd2,91729,294.76,698.23,false,2015-07-15T08:33:58Z,1938-05-28,06:42:50,"3,1","{""x"":1,""y"":8}"
0xbdy6,46323,670.93,679.49,false,1954-07-12T11:38:10Z,1984-10-01,06:34:41,"3,3","{""x"":5,""y"":2}"
qi69gm,62816,452.27,258.82,false,1948-04-01T09:24:07Z,1977-03-31,06:40:45,"1,1","{""x"":3,""y"":7}"
1q1hm3,43553,543.88,588.75,false,1998-01-04T06:06:48Z,1971-08-04,11:12:48,"2,6","{""x"":6,""y"":5}"
81tvbn,93077,594.91,745.911,true,2014-06-11T06:35:16Z,1965-05-22,11:15:16,"4,7","{""x"":8,""y"":6}"
mgvnfh,95096,511.83,274.89,false,1933-07-28T03:07:15Z,1934-09-10,05:39:33,"7,7","{""x"":3,""y"":7}"
rxy0vl,63645,753.04,652.839,true,1940-09-20T11:44:54Z,2017-09-23,04:20:21,"6,9","{""x"":1,""y"":3}"
kbuc45,10537,152.49,386.260,true,1934-11-21T08:51:19Z,1980-02-26,09:01:12,"4,5","{""x"":8,""y"":6}"
7rcpp7,58455,505.35,913.394,true,1927-11-08T08:27:15Z,1931-03-25,03:53:13,"5,6","{""x"":4,""y"":9}"
ukr382,76420,425.71,327.753,true,1947-03-02T01:37:10Z,1952-06-05,08:07:22,"8,5","{""x"":9,""y"":4}"
dd7fjg,48301,214.75,223.511,true,1947-07-18T05:33:13Z,1943-01-29,03:00:20,"4,8","{""x"":7,""y"":4}"
iqbzz9,53908,830.65,305.351,true,1932-06-01T02:22:56Z,1950-04-12,02:58:55,"8,5","{""x"":6,""y"":5}"
ij4bhx,34544,688.12,862.08,false,2008-11-16T11:14:29Z,1952-07-29,06:20:52,"4,9","{""x"":4,""y"":5}"
4q0zsj,69611,429.13,480.822,true,1958-03-08T10:41:05Z,1970-10-11,05:29:56,"9,8","{""x"":8,""y"":6}"
yz8gkq,72532,457.60,687.864,true,1970-08-16T04:32:58Z,1969-11-12,08:04:29,"4,2","{""x"":1,""y"":7}"
iz09og,41421,856.42,671.629,true,1983-02-04T08:32:47Z,1926-11-28,12:44:12,"8,7","{""x"":7,""y"":8}"
w65fx3,32308,721.94,729.78,false,1936-04-30T10:06:38Z,1990-06-19,06:23:37,"4,6","{""x"":1,""y"":5}"
a8kfbp,17407,549.73,757.085,true,1968-11-27T03:46:28Z,1928-04-03,12:11:11,"6,1","{""x"":1,""y"":9}"
8ujogs,43389,896.70,335.654,true,1991-06-12T05:25:49Z,1989-05-27,04:36:38,"6,7","{""x"":8,""y"":9}"
75fh0m,23483,348.52,333.00,false,2002-09-14T06:46:02Z,1990-07-27,04:12:45,"5,2","{""x"":1,""y"":6}"
vwixmf,15118,771.26,735.794,true,1953-09-28T09:12:26Z,1920-06-17,03:22:24,"8,8","{""x"":9,""y"":3}"
9pz2c8,10825,376.12,225.690,true,1949-04-20T12:36:42Z,1992-12-24,04:48:52,"4,3","{""x"":3,""y"":9}"
sl3toi,46859,308.78,148.54,false,1980-06-02T05:51:39Z,2015-07-22,03:32:14,"2,9","{""x"":1,""y"":8}"
fffn11,76525,355.35,176.155,true,1965-02-25T04:24:54Z,1967-02-04,09:08:44,"9,4","{""x"":1,""y"":5}"
eqejed,41035,765.28,428.02,false,2016-07-11T07:47:11Z,2010-07-07,07:33:20,"5,3","{""x"":6,""y"":9}"
rb8rix,50282,465.24,910.486,true,1953-09-05T10:45:24Z,1975-05-18,07:57:28,"7,6","{""x"":4,""y"":5}"
uvnwk1,84525,824.78,847.571,true,1972-09-25T03:51:27Z,2011-12-28,04:32:33,"1,3","{""x"":6,""y"":2}"
b30jgz,18080,700.47,320.760,true,1921-10-31T08:16:19Z,2018-08-05,09:19:45,"7,5","{""x"":9,""y"":8}"
fvvbxv,77916,669.33,967.075,true,1960-09-11T08:32:54Z,1994-08-28,05:27:43,"9,7","{""x"":2,""y"":3}"
momfm8,54234,619.49,388.45,false,1980-08-06T12:27:15Z,1974-04-06,06:21:15,"3,4","{""x"":1,""y"":8}"
q0uvjh,60493,674.11,698.187,true,1946-12-19T02:40:45Z,1934-08-13,08:37:37,"6,6","{""x"":4,""y"":5}"
cr1tsw,20228,545.69,818.746,true,1921-03-30T04:47:00Z,2001-08-23,04:42:27,"6,6","{""x"":3,""y"":4}"
aunjbp,36619,360.39,201.500,true,1941-12-16T03:21:38Z,1927-03-06,08:23:40,"4,7","{""x"":9,""y"":5}"
5b0gh7,60433,338.04,452.69,false,1957-12-21T08:29:01Z,1936-01-07,08:11:15,"4,9","{""x"":8,""y"":4}"
5zxvgu,16182,932.41,438.77,false,1974-02-02T09:57:40Z,2002-11-06,05:44:03,"2,9","{""x"":6,""y"":2}"
097e82,90593,110.45,291.67,false,1969-12-14T01:08:44Z,1998-05-16,09:43:45,"8,8","{""x"":3,""y"":9}"
97kudw,27959,465.67,985.856,true,1946-11-03T06:40:44Z,1970-01-30,02:31:59,"6,1","{""x"":4,""y"":1}"
ke32j9,92401,800.47,974.80,false,1964-05-27T07:44:59Z,1969-12-08,12:06:02,"2,5","{""x"":6,""y"":3}"
4jpphs,38258,845.70,445.32,false,1926-10-11T05:23:20Z,2010-03-01,05:38:46,"4,1","{""x"":4,""y"":1}"
0yxbef,63374,977.10,425.22,false,1962-03-10T02:47:20Z,1984-06-08,06:26:25,"6,2","{""x"":1,""y"":5}"
cbeitv,59082,608.06,125.244,true,1989-07-29T06:32:25Z,1997-03-06,11:43:55,"6,5","{""x"":9,""y"":5}"
