region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,no_disruption,no_disruption,none,3101,bus_only,1.0,0,19.28,19.28,12.84,0.0,12.84,102.69,1.8697,9.28,14.28,19.28,19.28,0,,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=No structured road disruption; baseline comparison row.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3113,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3114,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3115,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3116,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3117,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3118,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3119,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3120,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3121,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3122,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3123,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3124,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3125,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3126,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3127,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3128,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3129,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,critical_link,blocked,3130,multimodal,1.0,0,61.11,61.11,16.76,50.0,66.76,734.09,0.3595,41.11,56.11,61.11,61.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3101,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3102,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3103,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3104,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3105,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3106,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3107,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3108,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3109,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3110,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3111,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3112,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3113,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3114,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3115,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3116,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3117,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3118,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3119,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3120,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3121,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3122,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3123,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3124,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3125,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3126,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3127,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3128,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3129,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_critical_link_blockage,critical_link,blocked,3130,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.09,0.4228,41.11,46.11,51.11,51.11,3,osm:867821845;osm:867821845;osm:867821845,policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
