row_id,region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,disruption_mode,seed,mode,completion_rate,censored_count,risk_label,risk_label_rule,claim_scope
simrow-000062,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2102,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000063,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2103,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000064,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2104,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000065,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2105,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000066,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2101,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000067,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2102,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000068,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2103,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000069,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2104,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000070,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_capacity_reduction,random,capacity_reduction,capacity_reduction,2105,multimodal,1,0,normal,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000071,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_random_blockage,random,blocked,blocked,2101,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000072,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_random_blockage,random,blocked,blocked,2102,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000073,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_random_blockage,random,blocked,blocked,2103,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000074,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_random_blockage,random,blocked,blocked,2104,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000075,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_random_blockage,random,blocked,blocked,2105,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000076,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_random_blockage,random,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000077,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_random_blockage,random,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000078,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_random_blockage,random,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000079,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_random_blockage,random,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000080,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_random_blockage,random,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000081,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_random_blockage,random,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000082,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_random_blockage,random,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000083,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_random_blockage,random,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000084,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_random_blockage,random,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000085,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_random_blockage,random,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000086,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_random_blockage,random,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000087,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_random_blockage,random,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000088,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_random_blockage,random,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000089,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_random_blockage,random,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000090,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_random_blockage,random,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000091,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_increased_feeder_capacity,goseong_random_blockage,random,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000092,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_increased_feeder_capacity,goseong_random_blockage,random,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000093,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_increased_feeder_capacity,goseong_random_blockage,random,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000094,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_increased_feeder_capacity,goseong_random_blockage,random,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000095,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_increased_feeder_capacity,goseong_random_blockage,random,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000096,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_blockage,random,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000097,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_blockage,random,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000098,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_blockage,random,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000099,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_blockage,random,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000100,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,rail_delay_or_partial_unavailability,goseong_random_blockage,random,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000101,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_blockage,random,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000102,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_blockage,random,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000103,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_blockage,random,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000104,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_blockage,random,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000105,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,fleet_shortage_stress,goseong_random_blockage,random,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000106,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_critical_link_blockage,critical_link,blocked,blocked,2101,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000107,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_critical_link_blockage,critical_link,blocked,blocked,2102,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000108,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_critical_link_blockage,critical_link,blocked,blocked,2103,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000109,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_critical_link_blockage,critical_link,blocked,blocked,2104,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000110,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,bus_only,goseong_critical_link_blockage,critical_link,blocked,blocked,2105,bus_only,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000111,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_critical_link_blockage,critical_link,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000112,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_critical_link_blockage,critical_link,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000113,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_critical_link_blockage,critical_link,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000114,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_critical_link_blockage,critical_link,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000115,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,baseline_multimodal,goseong_critical_link_blockage,critical_link,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000116,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_critical_link_blockage,critical_link,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000117,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_critical_link_blockage,critical_link,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000118,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_critical_link_blockage,critical_link,blocked,blocked,2103,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000119,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_critical_link_blockage,critical_link,blocked,blocked,2104,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000120,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,multimodal_lastmile_redundancy,goseong_critical_link_blockage,critical_link,blocked,blocked,2105,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000121,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_critical_link_blockage,critical_link,blocked,blocked,2101,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
simrow-000122,goseong_mobilization,cached_graphml:data/cache/goseong_corridor_road.graphml,staggered_or_adaptive_dispatch,goseong_critical_link_blockage,critical_link,blocked,blocked,2102,multimodal,0,24,failure,normal if completion_rate>=0.95 and censored_count=0; watch if completion_rate>=0.80; risk if completion_rate>=0.50; otherwise failure,"Phase 10 post-simulation ML decision-support analysis only; labels are derived from simulation outputs and do not prove real-world calibration, publication readiness, final-study readiness, formal acceptance, or operational forecasting."
